utcTime,eventMarker
1629370389803,start_experiment
1629370423000,start_baseline
1629370603000,end_baseline
1629370628000,submit_survey
1629370694000,start_crt
1629370807000,start_nback
1629370864000,start_activity
1629371048000,end_activity
1629371084000,submit_survey
1629371092000,start_crt
1629371178000,start_nback
1629371361000,start_fatigue
1629371848000,end_fatigue
1629371857000,submit_survey
1629371866000,start_crt
,start_nback
1629372001000,end_session
