timestamp,cumulative_impulse_load,walking_step_count,running_step_count,bound_count,jump_count,minor_impact_count,major_impact_count,avg_force_dev_rate,avg_step_impulse,avg_step_period,last_jump_flight_time
1629370423437,699,12,8,0,0,11,3,1.97,2.12,0.32,0.0
1629370424437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370425437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370426437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370427437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370428437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370429437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370430437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370431437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370432437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370433437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370434437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370435437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370436437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370437437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370438437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370439437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370440437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370441437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370442437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370443437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370444437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370445437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370446437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370447437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370448437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370449437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370450437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370451437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370452437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370453437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370454437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370455437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370456437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370457437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370458437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370459437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370460437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370461437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370462437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370463437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370464437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370465437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370466437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370467437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370468437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370469437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370470437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370471437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370472437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370473437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370474437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370475437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370476437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370477437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370478437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370479437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370480437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370481437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370482437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370483437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370484437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370485437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370486437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370487437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370488437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370489437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370490437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370491437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
1629370492437,699,12,8,0,0,11,3,0.0,0.0,0.0,0.0
