timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1629370427699,5500,3190,-1,0
1629370437640,5000,3172,-1,0
1629370447671,5500,3194,-1,0
1629370457601,5500,3190,-1,0
1629370467654,5500,3190,-1,0
1629370477633,5000,3185,-1,0
1629370487649,5500,3190,-1,0
1629370497713,5000,3183,-1,0
1629370507685,5500,3192,-1,0
1629370517691,5500,3190,-1,0
1629370527764,5500,3190,-1,0
1629370537707,5500,3190,-1,0
1629370547678,5500,3187,-1,0
1629370557724,5500,3192,-1,0
1629370567740,5000,3183,-1,0
1629370577688,5500,3192,-1,0
1629370587675,5000,3181,-1,0
1629370597835,5500,3187,-1,0
1629370607683,5000,3183,-1,0
1629370617776,5500,3190,-1,0
1629370627759,5500,3190,-1,0
1629370637739,5500,3187,-1,0
1629370647769,5500,3190,-1,0
1629370657766,5500,3187,-1,0
1629370667773,5500,3187,-1,0
1629370677761,5500,3187,-1,0
1629370687777,5000,3181,-1,0
1629370697812,5500,3187,-1,0
1629370707794,4500,3159,-1,0
1629370717810,5500,3187,-1,0
1629370727869,5000,3183,-1,0
1629370737892,5500,3187,-1,0
1629370747918,5500,3187,-1,0
1629370757808,5500,3187,-1,0
1629370767793,5000,3185,-1,0
1629370777881,4500,3163,-1,0
1629370787856,5000,3176,-1,0
1629370798001,4500,3159,-1,0
1629370807830,5500,3187,-1,0
1629370817870,5500,3187,-1,0
1629370827901,5000,3185,-1,0
1629370837864,5500,3187,-1,0
1629370847892,5000,3183,-1,0
1629370857858,5000,3185,-1,0
1629370959326,5000,3183,-1,0
1629370969318,5000,3185,-1,0
1629370979290,4500,3148,-1,0
1629370989326,5000,3183,-1,0
1629370999345,5000,3183,-1,0
1629371009364,5000,3183,-1,0
1629371019326,4500,3152,-1,0
1629371029290,4500,3154,-1,0
1629371039315,5000,3176,-1,0
1629371049367,5000,3179,-1,0
1629371059404,5000,3183,-1,0
1629371069355,5000,3181,-1,0
1629371079350,5000,3183,-1,0
1629371089401,5000,3181,-1,0
1629371099389,5000,3176,-1,0
1629371109363,5000,3181,-1,0
1629371119422,5000,3179,-1,0
1629371129427,5000,3179,-1,0
1629371139463,5000,3176,-1,0
1629371149426,5000,3172,-1,0
1629371159460,5000,3181,-1,0
1629371169429,5000,3181,-1,0
1629371179456,5000,3179,-1,0
1629371189509,5000,3179,-1,0
1629371199460,5000,3179,-1,0
1629371209457,4500,3148,-1,0
1629371219473,5000,3176,-1,0
1629371229467,5000,3181,-1,0
1629371239562,5000,3176,-1,0
1629371259560,5000,3179,-1,0
1629371269551,5000,3179,-1,0
1629371279474,5000,3181,-1,0
1629371289497,5000,3174,-1,0
1629371299542,5000,3176,-1,0
1629371309521,5000,3170,-1,0
1629371319523,5000,3176,-1,0
1629371329535,5000,3176,-1,0
1629371339606,5000,3176,-1,0
1629371349543,5000,3174,-1,0
1629371359561,5000,3176,-1,0
1629371369584,5000,3174,-1,0
1629371379606,5000,3174,-1,0
1629371389563,5000,3176,-1,0
1629371399587,5000,3174,-1,0
1629371409622,5000,3176,-1,0
1629371419596,5000,3170,-1,0
1629371429644,5000,3174,-1,0
1629371439566,5000,3174,-1,0
1629371449589,5000,3172,-1,0
1629371459628,5000,3174,-1,0
1629371469593,5000,3172,-1,0
1629371479638,5000,3172,-1,0
1629371489644,5000,3174,-1,0
1629371499630,5000,3174,-1,0
1629371509645,5000,3174,-1,0
1629371519649,5000,3172,-1,0
1629371529713,5000,3174,-1,0
1629371539670,5000,3174,-1,0
1629371549682,5000,3172,-1,0
1629371559695,5000,3170,-1,0
1629371569693,5000,3165,-1,0
1629371579699,5000,3170,-1,0
1629371589677,5000,3172,-1,0
1629371599686,5000,3170,-1,0
1629371609701,5000,3172,-1,0
1629371619710,5000,3172,-1,0
1629371629722,5000,3172,-1,0
1629371639798,5000,3168,-1,0
1629371649735,5000,3172,-1,0
1629371659731,4500,3161,-1,0
1629371669739,5000,3172,-1,0
1629371679723,5000,3168,-1,0
1629371689783,5000,3168,-1,0
1629371699764,5000,3170,-1,0
1629371709767,4500,3163,-1,0
1629371719767,5000,3172,-1,0
1629371729796,5000,3172,-1,0
1629371739791,5000,3168,-1,0
1629371749778,5000,3168,-1,0
1629371759788,4500,3148,-1,0
1629371791445,5000,3168,-1,0
1629371801434,5000,3165,-1,0
1629371811466,5000,3170,-1,0
1629371821464,5000,3165,-1,0
1629371831459,5000,3165,-1,0
1629371841520,4500,3154,-1,0
1629371851502,5000,3170,-1,0
1629371861484,5000,3165,-1,0
1629371871489,5000,3168,-1,0
1629371881524,5000,3168,-1,0
1629371891539,5000,3168,-1,0
1629371901536,5000,3168,-1,0
1629371911519,5000,3168,-1,0
1629371921522,4500,3161,-1,0
1629371931585,5000,3165,-1,0
1629371941574,4500,3157,-1,0
1629371951548,4000,3141,-1,0
1629371961536,5000,3168,-1,0
1629371971615,5000,3165,-1,0
1629371981587,5000,3165,-1,0
1629371991641,5000,3165,-1,0
