timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1631021165783,5000,3181,-1,0
1631021175788,5000,3183,-1,0
1631021185850,5000,3181,-1,0
1631021195784,5000,3170,-1,0
1631021205783,5000,3181,-1,0
1631021215826,5000,3181,-1,0
1631021225881,5000,3183,-1,0
1631021235835,5000,3179,-1,0
1631021245857,5000,3179,-1,0
1631021255804,5000,3174,-1,0
1631021265881,5000,3179,-1,0
1631021275859,5000,3179,-1,0
1631021285842,5000,3179,-1,0
1631021295879,4500,3163,-1,0
1631021305844,5000,3179,-1,0
1631021315866,5000,3176,-1,0
1631021325871,5000,3179,-1,0
1631021335904,5000,3176,-1,0
1631021345876,5000,3176,-1,0
1631021355897,5000,3176,-1,0
1631021365885,5000,3172,-1,0
1631021375892,5000,3176,-1,0
1631021385895,5000,3179,-1,0
1631021395933,5000,3176,-1,0
1631021405915,5000,3179,-1,0
1631021415930,5000,3176,-1,0
1631021425936,5000,3176,-1,0
1631021435952,5000,3174,-1,0
1631021445961,5000,3176,-1,0
1631021455999,5000,3176,-1,0
1631021465940,5000,3179,-1,0
1631021475942,5000,3176,-1,0
1631021485974,5000,3174,-1,0
1631021495987,5000,3174,-1,0
1631021505981,5000,3168,-1,0
1631021516026,5000,3176,-1,0
1631021526028,4000,3146,-1,0
1631021536024,5000,3174,-1,0
1631021546025,5000,3174,-1,0
1631021555991,5000,3172,-1,0
1631021566027,5000,3172,-1,0
1631021576047,5000,3174,-1,0
1631021586058,5000,3174,-1,0
1631021596021,5000,3176,-1,0
1631021606048,5000,3170,-1,0
1631021616040,5000,3174,-1,0
1631021626061,4000,3139,-1,0
1631021636079,5000,3172,-1,0
1631021646068,4500,3161,-1,0
1631021656117,5000,3172,-1,0
1631021666076,5000,3174,-1,0
1631021676111,5000,3174,-1,0
1631021686112,5000,3172,-1,0
1631021696135,5000,3172,-1,0
1631021706107,5000,3170,-1,0
1631021716116,4500,3154,-1,0
1631021726097,5000,3172,-1,0
1631021736143,5000,3172,-1,0
1631021746130,5000,3172,-1,0
1631021756144,4000,3146,-1,0
1631021766137,5000,3172,-1,0
1631021776179,4000,3135,-1,0
1631021786151,4500,3163,-1,0
1631021796173,4500,3161,-1,0
1631021806173,5000,3168,-1,0
1631021816187,5000,3170,-1,0
1631021826186,5000,3172,-1,0
1631021836170,5000,3168,-1,0
1631021846197,5000,3170,-1,0
1631021856217,5000,3170,-1,0
1631021866194,5000,3170,-1,0
1631021876211,4500,3161,-1,0
1631021886219,5000,3168,-1,0
1631021896234,5000,3170,-1,0
1631021906214,5000,3168,-1,0
1631021916247,5000,3165,-1,0
1631021926264,4500,3152,-1,0
1631021936273,4000,3146,-1,0
1631021946248,5000,3165,-1,0
1631021956307,4000,3137,-1,0
1631021966315,5000,3168,-1,0
1631021976342,5000,3168,-1,0
1631021986305,5000,3165,-1,0
1631021996300,5000,3165,-1,0
1631022006314,4500,3161,-1,0
1631022016315,5000,3165,-1,0
1631022026299,4500,3161,-1,0
1631022036346,5000,3165,-1,0
1631022046349,5000,3165,-1,0
1631022056338,4500,3154,-1,0
1631022066328,4500,3163,-1,0
1631022076367,4000,3128,-1,0
1631022086354,4500,3161,-1,0
1631022096349,4000,3141,-1,0
1631022106388,4500,3163,-1,0
1631022116360,4500,3163,-1,0
1631022126371,4500,3163,-1,0
1631022136369,4500,3161,-1,0
1631022146403,4500,3163,-1,0
1631022156383,4500,3157,-1,0
1631022166410,5000,3165,-1,0
1631022176423,5000,3168,-1,0
1631022186392,4500,3163,-1,0
1631022196440,4500,3163,-1,0
1631022206437,4500,3161,-1,0
1631022216452,4500,3161,-1,0
1631022226420,4500,3159,-1,0
1631022236426,4500,3161,-1,0
1631022246457,4500,3148,-1,0
1631022256464,4500,3161,-1,0
1631022266452,4500,3161,-1,0
1631022276467,5000,3165,-1,0
1631022286489,4000,3141,-1,0
1631022296476,4500,3159,-1,0
