timestamp,hr,br,posture,hr_confidence,hrv,is_hr_unreliable,is_br_unreliable,is_hrv_unreliable
1630573699438,61,16.0,-169,100,67,0,0,0
1630573700438,61,16.0,-169,100,67,0,0,0
1630573701438,60,16.0,-169,100,68,0,0,0
1630573702438,60,16.0,-169,100,68,0,0,0
1630573703438,61,16.0,-169,100,68,0,0,0
1630573704438,61,16.0,-169,100,69,0,0,0
1630573705438,59,16.0,-169,100,69,0,0,0
1630573706438,59,16.0,-169,100,69,0,0,0
1630573707438,61,16.0,-169,100,70,0,0,0
1630573708438,61,16.0,-169,100,70,0,0,0
1630573709438,60,16.0,-169,100,70,0,0,0
1630573710438,59,16.0,-169,100,71,0,0,0
1630573711438,60,16.0,-169,100,71,0,0,0
1630573712438,60,16.0,-169,100,71,0,0,0
1630573713438,60,16.0,-168,100,71,0,0,0
1630573714438,59,16.0,-169,100,72,0,0,0
1630573715438,59,16.0,-169,100,72,0,0,0
1630573716438,60,16.0,-169,100,72,0,0,0
1630573717438,60,16.0,-169,100,73,0,0,0
1630573718438,60,16.0,-169,100,73,0,0,0
1630573719438,61,16.0,-169,100,73,0,0,0
1630573720438,61,15.0,-169,100,73,0,0,0
1630573721438,61,15.0,-169,100,73,0,0,0
1630573722438,60,15.0,-169,100,74,0,0,0
1630573723438,60,15.0,-169,100,74,0,0,0
1630573724438,60,15.0,-169,100,74,0,0,0
1630573725438,59,15.0,-169,100,74,0,0,0
1630573726438,59,15.0,-169,100,75,0,0,0
1630573727438,59,15.0,-169,100,75,0,0,0
1630573728438,59,15.0,-169,100,75,0,0,0
1630573729438,59,15.0,-169,100,76,0,0,0
1630573730438,58,15.0,-169,100,76,0,0,0
1630573731438,59,15.0,-169,100,76,0,0,0
1630573732438,60,15.0,-169,100,76,0,0,0
1630573733438,59,15.0,-169,100,76,0,0,0
1630573734438,59,15.0,-169,100,77,0,0,0
1630573735438,60,15.0,-169,100,77,0,0,0
1630573736438,60,15.0,-169,100,77,0,0,0
1630573737438,59,15.0,-169,100,78,0,0,0
1630573738438,59,15.0,-169,100,78,0,0,0
1630573739438,60,15.0,-169,100,78,0,0,0
1630573740438,60,15.0,-169,100,78,0,0,0
1630573741438,59,15.0,-169,100,78,0,0,0
1630573742438,59,15.0,-169,100,79,0,0,0
1630573743438,59,15.0,-169,100,79,0,0,0
1630573744438,59,15.0,-169,100,79,0,0,0
1630573745438,58,15.0,-169,100,79,0,0,0
1630573746438,59,15.0,-169,100,79,0,0,0
1630573747438,60,15.0,-169,100,80,0,0,0
1630573748438,60,15.0,-169,100,80,0,0,0
1630573749438,59,15.0,-169,100,80,0,0,0
1630573750438,59,15.0,-169,100,80,0,0,0
1630573751438,60,15.0,-169,100,81,0,0,0
1630573752438,59,15.0,-169,100,81,0,0,0
1630573753438,58,15.0,-169,100,81,0,0,0
1630573754438,59,15.0,-169,100,81,0,0,0
1630573755438,60,15.0,-169,100,81,0,0,0
1630573756438,60,15.0,-169,100,82,0,0,0
1630573757438,59,15.0,-170,100,82,0,0,0
1630573758438,61,15.0,-169,100,81,0,0,0
1630573759438,62,15.0,-169,100,81,0,0,0
1630573760438,61,15.0,-169,100,81,0,0,0
1630573761438,61,15.0,-169,100,81,0,0,0
1630573762438,61,16.0,-169,100,81,0,0,0
1630573763438,60,16.0,-169,100,81,0,0,0
1630573764438,59,16.0,-169,100,81,0,0,0
1630573765438,59,16.0,-170,100,82,0,0,0
1630573766438,60,16.0,-169,100,82,0,0,0
1630573767438,60,16.0,-167,100,82,0,0,0
1630573768438,61,16.0,180,100,82,0,0,0
1630573769438,63,16.0,-177,100,82,0,0,0
1630573770438,64,16.0,-175,100,82,0,0,0
1630573771438,64,16.0,-173,100,82,0,0,0
1630573772438,64,16.0,-172,100,82,0,0,0
1630573773438,64,16.0,-172,100,82,0,0,0
1630573774438,65,16.0,-172,100,81,0,0,0
1630573775438,63,16.0,-172,100,81,0,0,0
1630573776438,62,15.0,-172,100,81,0,0,0
1630573777438,62,15.0,-172,100,81,0,0,0
1630573778438,62,15.0,-172,100,80,0,0,0
1630573779438,61,15.0,-171,100,80,0,0,0
1630573780438,60,15.0,-172,100,80,0,0,0
1630573781438,61,15.0,-172,100,80,0,0,0
1630573782438,62,15.0,-172,100,80,0,0,0
1630573783438,61,15.0,-172,100,80,0,0,0
1630573784438,61,15.0,-171,100,80,0,0,0
1630573785438,60,15.0,-172,100,80,0,0,0
1630573786438,61,14.0,-171,100,80,0,0,0
1630573787438,61,14.0,-171,100,80,0,0,0
1630573788438,59,14.0,-170,100,81,0,0,0
1630573789438,58,14.0,-171,100,81,0,0,0
1630573790438,58,14.0,-171,100,81,0,0,0
1630573791438,59,14.0,-170,100,81,0,0,0
1630573792438,59,14.0,-170,100,82,0,0,0
1630573793438,58,14.0,-170,100,82,0,0,0
1630573794438,60,14.0,-172,100,82,0,0,0
1630573795438,61,14.0,-170,100,82,0,0,0
1630573796438,60,14.0,-170,100,82,0,0,0
1630573797438,60,14.0,-170,100,82,0,0,0
1630573798438,61,14.0,-172,100,82,0,0,0
1630573799438,62,14.0,-177,100,82,0,0,0
1630573800438,63,14.0,180,100,82,0,0,0
1630573801438,64,14.0,-166,100,82,0,0,0
1630573802438,65,14.0,-166,100,82,0,0,0
1630573803438,64,14.0,-166,100,82,0,0,0
1630573804438,61,14.0,-166,100,82,0,0,0
1630573805438,61,14.0,-166,100,82,0,0,0
1630573806438,63,14.0,-166,100,82,0,0,0
1630573807438,62,14.0,-166,100,82,0,0,0
1630573808438,62,14.0,-166,100,82,0,0,0
1630573809438,63,14.0,-166,100,82,0,0,0
1630573810438,64,14.0,-166,100,82,0,0,0
1630573811438,63,14.0,-166,100,82,0,0,0
1630573812438,62,14.0,-166,100,82,0,0,0
1630573813438,63,14.0,-166,100,82,0,0,0
1630573814438,62,14.0,-166,100,82,0,0,0
1630573815438,60,14.0,-166,100,82,0,0,0
1630573816438,59,14.0,-166,100,82,0,0,0
1630573817438,59,14.0,-166,100,82,0,0,0
1630573818438,59,14.0,-166,100,82,0,0,0
1630573819438,58,14.0,-166,100,83,0,0,0
1630573820438,58,14.0,-166,100,83,0,0,0
1630573821438,59,14.0,-166,100,83,0,0,0
1630573822438,58,14.0,-166,100,83,0,0,0
1630573823438,58,14.0,-166,100,83,0,0,0
1630573824438,57,14.0,-166,100,83,0,0,0
1630573825438,58,14.0,-166,100,83,0,0,0
1630573826438,58,13.0,-166,100,84,0,0,0
1630573827438,57,13.0,-166,100,84,0,0,0
1630573828438,57,13.0,-166,100,84,0,0,0
1630573829438,59,13.0,-166,100,84,0,0,0
1630573830438,59,14.0,-166,100,84,0,0,0
1630573831438,58,14.0,-166,100,84,0,0,0
1630573832438,59,14.0,-166,100,84,0,0,0
1630573833438,60,14.0,-166,100,84,0,0,0
1630573834438,60,14.0,-166,100,84,0,0,0
1630573835438,59,14.0,-166,100,83,0,0,0
1630573836438,59,14.0,-166,100,83,0,0,0
1630573837438,60,14.0,-166,100,83,0,0,0
1630573838438,58,14.0,-166,100,83,0,0,0
1630573839438,57,14.0,-166,100,83,0,0,0
1630573840438,58,14.0,-166,100,83,0,0,0
1630573841438,58,14.0,-166,100,83,0,0,0
1630573842438,58,15.0,-166,100,83,0,0,0
1630573843438,58,15.0,-166,100,83,0,0,0
1630573844438,60,15.0,-166,100,83,0,0,0
1630573845438,60,15.0,-166,100,83,0,0,0
1630573846438,59,15.0,-166,100,83,0,0,0
