timestamp,battery_voltage,battery_level,device_temperature,bluetooth_link_quality,bluetooth_rssi,bluetooth_tx_power,worn_confidence,is_button_press,is_not_fitted_to_garment
1630573699438,4.165,94,25.4,254,0,12,00,0,0
1630573700438,4.165,94,25.4,254,0,12,00,0,0
1630573701438,4.165,94,25.4,254,0,12,00,0,0
1630573702438,4.165,94,25.4,215,0,12,00,0,0
1630573703438,4.165,94,25.4,254,0,12,00,0,0
1630573704438,4.165,94,25.4,254,0,12,00,0,0
1630573705438,4.165,94,25.4,254,0,12,00,0,0
1630573706438,4.165,94,25.4,254,0,12,00,0,0
1630573707438,4.165,94,25.4,254,0,12,00,0,0
1630573708438,4.165,94,25.4,254,0,12,00,0,0
1630573709438,4.165,94,25.4,254,0,12,00,0,0
1630573710438,4.165,94,25.4,254,0,12,00,0,0
1630573711438,4.165,94,25.5,254,0,12,00,0,0
1630573712438,4.165,94,25.5,254,0,12,00,0,0
1630573713438,4.165,94,25.5,254,0,12,00,0,0
1630573714438,4.165,94,25.5,254,0,12,00,0,0
1630573715438,4.165,94,25.5,254,0,12,00,0,0
1630573716438,4.165,94,25.5,254,0,12,00,0,0
1630573717438,4.165,94,25.5,254,0,12,00,0,0
1630573718438,4.165,94,25.5,254,0,12,00,0,0
1630573719438,4.165,94,25.5,254,0,12,00,0,0
1630573720438,4.165,94,25.6,254,0,12,00,0,0
1630573721438,4.164,94,25.6,235,0,12,00,0,0
1630573722438,4.164,94,25.6,254,0,12,00,0,0
1630573723438,4.164,94,25.6,254,0,12,00,0,0
1630573724438,4.164,94,25.6,254,0,12,00,0,0
1630573725438,4.164,94,25.6,254,0,12,00,0,0
1630573726438,4.164,94,25.6,254,0,12,00,0,0
1630573727438,4.164,94,25.6,210,0,12,00,0,0
1630573728438,4.164,94,25.6,254,0,12,00,0,0
1630573729438,4.164,94,25.7,254,0,12,00,0,0
1630573730438,4.164,94,25.7,254,0,12,00,0,0
1630573731438,4.164,94,25.7,254,0,12,00,0,0
1630573732438,4.164,94,25.7,254,0,12,00,0,0
1630573733438,4.164,94,25.7,254,0,12,00,0,0
1630573734438,4.164,94,25.7,254,0,12,00,0,0
1630573735438,4.164,94,25.8,254,0,12,00,0,0
