timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1630573699265,7000,3225,-1,0
1630573709314,6500,3218,-1,0
1630573719269,6500,3218,-1,0
1630573729293,7000,3225,-1,0
1630573739308,6500,3218,-1,0
1630573749309,6500,3223,-1,0
1630573759345,6500,3223,-1,0
1630573769321,6500,3220,-1,0
1630573779337,6500,3220,-1,0
1630573789348,6500,3223,-1,0
1630573799346,6500,3218,-1,0
1630573809341,6500,3218,-1,0
1630573819316,6000,3209,-1,0
1630573829350,6500,3220,-1,0
1630573839360,6500,3216,-1,0
1630573849370,6500,3218,-1,0
1630573859383,6500,3220,-1,0
1630573869375,6500,3218,-1,0
1630573879388,6500,3214,-1,0
1630573889387,6500,3220,-1,0
1630573899407,6500,3220,-1,0
1630573909454,5000,3183,-1,0
1630573919436,6500,3218,-1,0
1630573929398,5500,3201,-1,0
1630573939434,6500,3216,-1,0
1630573949430,6500,3216,-1,0
1630573959429,6500,3216,-1,0
1630573969465,5500,3198,-1,0
1630573979446,5500,3192,-1,0
1630573989480,6500,3223,-1,0
1630573999488,6500,3214,-1,0
1630574009450,6500,3214,-1,0
1630574019476,6500,3216,-1,0
1630574029493,6500,3216,-1,0
1630574039532,6500,3214,-1,0
1630574049515,6500,3216,-1,0
1630574059545,6500,3216,-1,0
1630574069516,6500,3214,-1,0
1630574079519,6500,3214,-1,0
1630574089563,6500,3216,-1,0
1630574112262,6500,3216,-1,0
1630574132268,6500,3216,-1,0
1630574142255,6000,3203,-1,0
1630574152284,6500,3214,-1,0
1630574162274,6500,3216,-1,0
1630574172285,5500,3190,-1,0
1630574182309,6500,3216,-1,0
1630574192285,6000,3205,-1,0
1630574202303,6000,3212,-1,0
1630574212319,7500,3236,-1,0
1630574222319,6000,3209,-1,0
1630574232357,6000,3212,-1,0
1630574242319,6000,3209,-1,0
1630574252342,6000,3212,-1,0
1630574262391,6500,3214,-1,0
1630574272349,6000,3209,-1,0
1630574282371,6500,3214,-1,0
1630574292362,6500,3214,-1,0
1630574302387,6000,3212,-1,0
1630574312366,6000,3209,-1,0
1630574322384,6000,3207,-1,0
1630574332407,6000,3207,-1,0
1630574342404,6000,3209,-1,0
1630574352418,6000,3205,-1,0
1630574362419,6000,3212,-1,0
1630574372458,6500,3216,-1,0
1630574382435,6000,3207,-1,0
1630574392436,5500,3194,-1,0
1630574402434,6500,3214,-1,0
1630574412473,6000,3209,-1,0
1630574422460,6000,3212,-1,0
1630574432452,6000,3207,-1,0
1630574442455,6000,3207,-1,0
1630574452517,6000,3207,-1,0
1630574462525,6000,3207,-1,0
1630574472497,6000,3212,-1,0
1630574482524,6000,3207,-1,0
1630574492474,6000,3209,-1,0
1630574502528,6000,3205,-1,0
1630574512510,6000,3207,-1,0
1630574522611,6000,3205,-1,0
1630574532641,6000,3207,-1,0
1630574542536,5000,3179,-1,0
1630574552574,6000,3205,-1,0
1630574562554,6000,3207,-1,0
1630574572606,6000,3207,-1,0
1630574582562,6000,3207,-1,0
1630574592626,6000,3207,-1,0
1630574602607,6000,3207,-1,0
1630574612641,5500,3201,-1,0
1630574622615,6000,3203,-1,0
1630574632698,6000,3205,-1,0
1630574642620,6000,3203,-1,0
1630574652660,6000,3205,-1,0
1630574662675,6000,3205,-1,0
1630574672633,5500,3201,-1,0
1630574682660,5500,3201,-1,0
1630574692638,5500,3201,-1,0
1630574702656,5500,3201,-1,0
1630574712738,5500,3201,-1,0
1630574722699,6000,3203,-1,0
1630574732659,5500,3201,-1,0
1630574742675,6000,3203,-1,0
1630574752707,6000,3203,-1,0
1630574762743,5500,3201,-1,0
1630574772724,5500,3194,-1,0
1630574782689,5000,3183,-1,0
1630574792723,5500,3201,-1,0
1630574802734,5500,3194,-1,0
1630574812727,5500,3198,-1,0
1630574822754,5500,3201,-1,0
1630574832777,5500,3201,-1,0
1630574842774,5500,3201,-1,0
1630574852783,5500,3194,-1,0
1630574862761,5500,3201,-1,0
1630574872789,4500,3163,-1,0
1630574882773,5500,3201,-1,0
1630574892795,5500,3201,-1,0
1630574902791,5500,3198,-1,0
1630574912846,5500,3201,-1,0
1630574922809,5000,3170,-1,0
1630574932829,5500,3201,-1,0
1630574942790,5500,3198,-1,0
1630574952859,5500,3198,-1,0
1630574980519,5500,3198,-1,0
1630574990554,5500,3201,-1,0
1630575000553,5500,3198,-1,0
1630575010595,4500,3161,-1,0
1630575020577,5500,3196,-1,0
