timestamp,cumulative_impulse_load,walking_step_count,running_step_count,bound_count,jump_count,minor_impact_count,major_impact_count,avg_force_dev_rate,avg_step_impulse,avg_step_period,last_jump_flight_time
1630674782440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674783440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674784440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674785440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674786440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674787440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674788440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674789440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674790440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674791440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674792440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674793440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674794440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674795440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674796440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674797440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674798440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674799440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674800440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674801440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674802440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674803440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674804440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674805440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674806440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674807440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674808440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674809440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674810440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674811440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674812440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674813440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674814440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674815440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674816440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674817440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674818440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674819440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674820440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674821440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674822440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674823440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674824440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674825440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674826440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674827440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674828440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674829440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674830440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674831440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674832440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674833440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674834440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674835440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674836440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674837440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674838440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674839440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674840440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674841440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674842440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674843440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674844440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674845440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674846440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674847440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674848440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674849440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674850440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674851440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674852440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674853440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674854440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674855440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674856440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674857440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674858440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674859440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674860440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674861440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674862440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674863440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674864440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674865440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674866440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674867440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674868440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674869440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674870440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674871440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674872440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674873440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674874440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674875440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674876440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674877440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674878440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674879440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674880440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674881440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674882440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674883440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
1630674884440,1019,95,5,0,0,15,0,0.0,0.0,0.0,0.0
