trialStartTime,trialNumber,repNumber,stimulusStartTime,stimulusQuadrant,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime
836.4866358,0,0,836.6375394,1,U3,m,c,0,0.905831488
837.5736057,1,0,837.7050506,2,U5,m,c,0,0.595292013
838.3215519,2,0,838.456539,3,K6,c,m,0,0.69267876
839.1714683,3,0,839.3074897,4,G2,c,c,1,1.463696163
840.7869433,4,1,840.9228117,1,U6,m,c,0,0.985263542
841.9391086,5,1,842.0731196,2,R2,c,c,1,0.794975
842.8993843,6,1,843.0305639,3,I9,m,m,1,1.180456359
844.2379502,7,1,844.3708338,4,E6,c,c,1,1.067256343
845.4541426,8,2,845.5997556,1,R9,c,c,1,1.033170473
846.6549858,9,2,846.7893987,2,A5,m,m,1,1.015588821
847.8212042,10,2,847.9589105,3,R8,c,c,1,1.436969161
849.420679,11,2,849.5553021,4,A4,c,c,1,0.6634405
850.2382211,12,3,850.371902,1,R5,c,c,1,0.989846512
851.3860116,13,3,851.5229956,2,R7,c,c,1,0.893606226
852.4373053,14,3,852.5716201,3,R3,m,m,1,1.070972365
853.6715357,15,3,853.8041726,4,A6,c,c,1,0.732370961
854.5540793,16,4,854.6868021,1,R2,c,c,1,0.976750322
855.6882107,17,4,855.8223358,2,E3,m,m,1,0.982191021
856.8203496,18,4,856.9560397,3,E8,c,c,1,1.123530346
858.1046295,19,4,858.2374699,4,A6,c,c,1,0.543871999
858.805432,20,5,858.9387819,1,E2,m,c,0,0.803552654
859.7705024,21,5,859.9039926,2,R7,c,c,1,1.798339014
861.7209304,22,5,861.8548908,3,I7,m,m,1,0.997366435
862.8890216,23,5,863.0240589,4,A8,c,c,1,0.899102685
863.9546015,24,6,864.0872641,1,E8,m,c,0,0.734809678
864.8545348,25,6,864.9988131,2,E6,m,c,0,0.521306228
865.5582147,26,6,865.6888012,3,G4,c,c,1,0.860203453
866.5708747,27,6,866.7043088,4,E8,c,c,1,0.624661963
867.35427,28,7,867.4885325,1,M8,c,c,1,1.028486094
868.5380819,29,7,868.6719731,2,A9,m,m,1,0.582901268
869.2894246,30,7,869.4220899,3,U2,c,c,1,1.217796425
870.6732223,31,7,870.8099964,4,K3,m,m,1,0.672743265
871.5067584,32,8,871.6380832,1,K8,c,c,1,1.527650724
873.1875601,33,8,873.3223706,2,U9,m,m,1,1.744256186
875.0875344,34,8,875.2202018,3,R4,c,c,1,1.221369645
876.4716873,35,8,876.6055031,4,A8,c,c,1,0.475259228
877.1043547,36,9,877.239244,1,A3,m,c,0,1.255290995
878.520136,37,9,878.6542903,2,K4,c,c,1,1.952176531
880.6407892,38,9,880.7706223,3,M3,m,m,1,0.918724977
881.7225482,39,9,881.852142,4,A2,c,c,1,0.827149213
882.7035882,40,10,882.8377514,1,R2,c,c,1,0.914577615
883.7913789,41,10,883.922554,2,E4,m,c,0,1.227707379
885.1710531,42,10,885.3035105,3,U8,c,c,1,1.819704619
887.1538358,43,10,887.2849911,4,U3,m,m,1,0.678187908
887.9870964,44,11,888.119248,1,A7,m,c,0,1.016006218
889.1654639,45,11,889.2900286,2,M6,c,c,1,1.391076515
890.7042965,46,11,890.8381077,3,U6,c,m,0,1.215848272
892.0893221,47,11,892.2212877,4,R4,c,m,0,0.733646297
892.9887749,48,12,893.1226677,1,E8,m,m,1,1.527146849
894.6709752,49,12,894.8051346,2,A7,m,m,1,0.806709549
895.6375124,50,12,895.7712689,3,U6,c,c,1,0.923431973
896.7204385,51,12,896.8565185,4,R7,m,m,1,0.771321225
897.652928,52,13,897.7866675,1,K2,c,c,1,0.959073112
898.7708262,53,13,898.9047959,2,A4,m,m,1,0.860820303
899.7888437,54,13,899.919463,3,E4,c,c,1,1.721006324
901.6712062,55,13,901.8047278,4,E3,m,m,1,0.704717087
902.5388596,56,14,902.6715914,1,G5,c,c,1,0.941983028
903.6373394,57,14,903.7717634,2,E8,m,m,1,1.006650779
904.8035727,58,14,904.9390333,3,K4,c,c,1,1.547312828
906.5227157,59,14,906.6544693,4,E2,c,c,1,0.596815626
907.2712483,60,15,907.4068044,1,I5,m,c,0,0.850502044
