timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1629456586356,3000,3099,-1,0
1629456596380,2500,3077,-1,0
1629456606353,2500,3095,-1,0
1629456616381,2500,3095,-1,0
1629456626396,2500,3095,-1,0
1629456636443,2000,3071,-1,0
1629456646396,2500,3093,-1,0
1629456656432,2500,3095,-1,0
1629456666413,2500,3093,-1,0
1629456676431,2500,3095,-1,0
1629456686528,2500,3093,-1,0
1629456696427,3000,3097,-1,0
1629456706436,2500,3095,-1,0
1629456716469,2500,3091,-1,0
1629456726485,2500,3091,-1,0
1629456736500,2500,3095,-1,0
1629456746487,2500,3095,-1,0
1629456756464,2500,3091,-1,0
1629456766502,2500,3093,-1,0
1629456776517,2500,3088,-1,0
1629456786525,2500,3084,-1,0
1629456796476,2500,3093,-1,0
1629456806502,2500,3093,-1,0
1629456816511,2500,3095,-1,0
1629456826546,2500,3091,-1,0
1629456836524,2500,3091,-1,0
1629456846528,2500,3086,-1,0
1629456856530,2500,3091,-1,0
1629456866530,2500,3091,-1,0
1629456876555,2500,3091,-1,0
1629456886578,2500,3084,-1,0
1629456896585,2500,3093,-1,0
1629456906590,2000,3073,-1,0
1629456916566,2500,3088,-1,0
1629456926561,2500,3086,-1,0
1629456936581,2000,3069,-1,0
1629456946619,2500,3093,-1,0
1629456956637,2500,3093,-1,0
1629456966654,2500,3091,-1,0
1629456976653,2500,3077,-1,0
1629456986664,2500,3088,-1,0
1629456996614,2500,3082,-1,0
1629457006694,2000,3073,-1,0
1629457016616,2500,3088,-1,0
1629457026651,2500,3084,-1,0
1629457036633,2500,3084,-1,0
1629457046701,2500,3091,-1,0
1629457056663,2500,3088,-1,0
1629457066668,2000,3062,-1,0
1629457076685,2500,3086,-1,0
1629457086735,2500,3091,-1,0
1629457096690,2500,3086,-1,0
1629457106691,2500,3084,-1,0
1629457116723,2000,3051,-1,0
1629457126702,2500,3086,-1,0
1629457136722,2500,3086,-1,0
1629457146748,2500,3086,-1,0
1629457156799,2500,3086,-1,0
1629457166717,2500,3086,-1,0
1629457176771,2500,3084,-1,0
1629457186746,2500,3084,-1,0
1629457196794,2500,3084,-1,0
1629457206769,2500,3084,-1,0
1629457216812,2500,3077,-1,0
1629457226786,2500,3086,-1,0
1629457236839,2500,3082,-1,0
1629457246789,2500,3084,-1,0
1629457256802,2500,3077,-1,0
1629457266793,2500,3084,-1,0
1629457276842,2500,3084,-1,0
1629457286809,2500,3084,-1,0
1629457296833,2500,3082,-1,0
1629457306867,2500,3084,-1,0
1629457316861,2500,3086,-1,0
1629457326885,2500,3084,-1,0
1629457336851,2500,3084,-1,0
1629457346881,2500,3082,-1,0
1629457356922,2000,3066,-1,0
1629457366871,2500,3077,-1,0
1629457376849,2500,3080,-1,0
1629457386889,2500,3084,-1,0
1629457396872,2000,3062,-1,0
1629457406943,2500,3077,-1,0
1629457416955,2500,3080,-1,0
1629457426926,2500,3077,-1,0
1629457436938,2500,3082,-1,0
1629457446949,2500,3082,-1,0
1629457456964,2500,3082,-1,0
1629457466963,2500,3082,-1,0
1629457476941,2000,3066,-1,0
1629457486942,2500,3082,-1,0
1629457496936,2500,3082,-1,0
1629457506990,2500,3075,-1,0
1629457516965,2500,3080,-1,0
1629457526982,2500,3077,-1,0
1629457537000,2500,3080,-1,0
1629457547007,2500,3077,-1,0
1629457557022,2500,3082,-1,0
1629457567020,2000,3069,-1,0
1629457577044,2500,3082,-1,0
1629457587033,2500,3080,-1,0
1629457597047,2500,3077,-1,0
1629457607076,2000,3071,-1,0
1629457617034,2500,3080,-1,0
1629457627028,2000,3051,-1,0
1629457637088,2000,3071,-1,0
1629457647072,2500,3080,-1,0
1629457657086,2500,3080,-1,0
1629457667078,2500,3080,-1,0
1629457677084,2500,3075,-1,0
1629457687066,2500,3075,-1,0
1629457697093,2500,3080,-1,0
1629457707105,2500,3077,-1,0
1629457717146,2500,3075,-1,0
1629457727157,2500,3075,-1,0
1629457737159,2500,3075,-1,0
1629457747139,2500,3077,-1,0
1629457757140,2500,3077,-1,0
1629457767219,2500,3075,-1,0
1629457777162,2500,3077,-1,0
