timestamp,cumulative_impulse_load,walking_step_count,running_step_count,bound_count,jump_count,minor_impact_count,major_impact_count,avg_force_dev_rate,avg_step_impulse,avg_step_period,last_jump_flight_time
1629456577440,1333,38,3,0,0,29,0,0.54,2.19,0.388,0.0
1629456578440,1338,38,3,0,0,29,0,0.54,2.19,0.388,0.0
1629456579440,1338,38,3,0,0,29,0,0.54,2.19,0.388,0.0
1629456580440,1338,38,3,0,0,29,0,0.54,2.19,0.388,0.0
1629456581440,1338,38,3,0,0,29,0,0.54,2.19,0.388,0.0
1629456582440,1338,38,3,0,0,29,0,0.54,2.19,0.388,0.0
1629456583440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456584440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456585440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456586440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456587440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456588440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456589440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456590440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456591440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456592440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456593440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456594440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456595440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456596440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456597440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456598440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456599440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456600440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456601440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456602440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456603440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456604440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456605440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456606440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456607440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456608440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456609440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456610440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456611440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456612440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456613440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456614440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456615440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456616440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456617440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456618440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456619440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456620440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456621440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456622440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456623440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456624440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456625440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456626440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456627440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456628440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456629440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456630440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456631440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456632440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456633440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456634440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456635440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456636440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456637440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456638440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456639440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
1629456640440,1338,38,3,0,0,29,0,0.0,0.0,0.0,0.0
