utcTime,eventMarker
1629456553880,start_experiment
1629456577000,start_baseline
1629456757000,end_baseline
1629456768000,submit_survey
1629456786000,start_crt
1629456876000,start_nback
1629457004000,start_activity
1629457159000,end_activity
1629457179000,submit_survey
1629457184000,start_crt
1629457252000,start_nback
1629457390000,start_fatigue
1629457650000,end_fatigue
1629457657000,submit_survey
1629457664000,start_crt
,start_nback
1629457783000,end_session
