timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1629880724310,2500,3084,-1,0
1629880734296,2500,3084,-1,0
1629880744320,2500,3084,-1,0
1629880754388,2500,3086,-1,0
1629880764351,2000,3073,-1,0
1629880774325,2500,3082,-1,0
1629880784378,2500,3082,-1,0
1629880794362,2500,3075,-1,0
1629880804359,2500,3084,-1,0
1629880814365,2500,3084,-1,0
1629880824348,2500,3080,-1,0
1629880834397,2500,3086,-1,0
1629880844403,2500,3084,-1,0
1629880854371,2500,3080,-1,0
1629880864402,2500,3082,-1,0
1629880874393,2500,3084,-1,0
1629880884442,2500,3082,-1,0
1629880894393,2500,3082,-1,0
1629880904413,2500,3082,-1,0
1629880914428,2500,3082,-1,0
1629880924462,2500,3082,-1,0
1629880934422,2500,3077,-1,0
1629880944497,2500,3082,-1,0
1629880954482,2000,3055,-1,0
1629880964495,2500,3084,-1,0
1629880974460,2500,3082,-1,0
1629880984471,2500,3082,-1,0
1629880994477,2500,3080,-1,0
1629881004503,2500,3077,-1,0
1629881014496,2500,3080,-1,0
1629881024499,2500,3082,-1,0
1629881034528,2000,3073,-1,0
1629881044490,2000,3071,-1,0
1629881096059,2500,3077,-1,0
1629881106048,2500,3077,-1,0
1629881116070,2500,3080,-1,0
1629881126118,2500,3075,-1,0
1629881136075,2000,3071,-1,0
1629881146089,2500,3077,-1,0
1629881156070,2500,3077,-1,0
1629881166081,2000,3073,-1,0
1629881176103,2000,3071,-1,0
1629881186077,2000,3069,-1,0
1629881196121,2500,3077,-1,0
1629881206164,2500,3077,-1,0
1629881216120,2000,3073,-1,0
1629881226174,2500,3075,-1,0
1629881236136,2500,3075,-1,0
1629881246189,2000,3060,-1,0
1629881256166,2500,3075,-1,0
1629881266181,2000,3058,-1,0
1629881276176,2500,3077,-1,0
1629881286166,2500,3077,-1,0
1629881296185,2000,3073,-1,0
1629881306187,2500,3075,-1,0
1629881316216,2000,3071,-1,0
1629881326204,2000,3073,-1,0
1629881336205,2500,3075,-1,0
1629881346245,2500,3077,-1,0
1629881356253,2000,3073,-1,0
1629881366305,2000,3073,-1,0
1629881376277,2000,3071,-1,0
1629881386299,2000,3071,-1,0
1629881396250,2000,3073,-1,0
1629881406292,2000,3073,-1,0
1629881416266,2500,3075,-1,0
1629881426259,2000,3071,-1,0
1629881436291,2000,3058,-1,0
1629881446265,2000,3047,-1,0
1629881456270,2000,3073,-1,0
1629881466327,2000,3069,-1,0
1629881476286,2000,3069,-1,0
1629881486349,2000,3073,-1,0
1629881496326,2000,3071,-1,0
1629881506310,2000,3060,-1,0
1629881516313,2000,3069,-1,0
1629881526339,2000,3069,-1,0
1629881536362,2000,3071,-1,0
1629881546339,2000,3073,-1,0
1629881556317,2000,3071,-1,0
1629881566328,2000,3062,-1,0
1629881576332,2000,3064,-1,0
1629881586371,2000,3053,-1,0
1629881596397,2000,3069,-1,0
1629881606369,2000,3071,-1,0
1629881616379,2000,3071,-1,0
1629881626376,2000,3069,-1,0
1629881636398,2000,3069,-1,0
1629881646412,2000,3069,-1,0
1629881656386,2000,3069,-1,0
1629881666421,2000,3066,-1,0
1629881676412,2000,3053,-1,0
1629881686423,2000,3066,-1,0
1629881696445,2000,3064,-1,0
1629881706492,2000,3071,-1,0
1629881716468,2000,3066,-1,0
1629881726462,2000,3069,-1,0
1629881736450,2000,3066,-1,0
1629881746458,2000,3066,-1,0
1629881756468,2000,3064,-1,0
1629881766449,1500,3036,-1,0
1629881776483,2000,3064,-1,0
1629881786537,2000,3064,-1,0
1629881796537,2000,3062,-1,0
