timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1630932122948,10000,3335,-1,0
1630932132867,10000,3306,-1,0
1630932152935,10000,3333,-1,0
1630932162954,10000,3319,-1,0
1630932172920,10000,3335,-1,0
1630932182947,10000,3335,-1,0
1630932192944,10000,3335,-1,0
1630932202947,10000,3333,-1,0
1630932212954,10000,3330,-1,0
1630932222982,10000,3326,-1,0
1630932232964,10000,3335,-1,0
1630932242995,10000,3330,-1,0
1630932252984,10000,3333,-1,0
1630932262971,10000,3335,-1,0
1630932272990,10000,3335,-1,0
1630932283032,10000,3326,-1,0
1630932293019,10000,3330,-1,0
1630932303019,10000,3330,-1,0
1630932313014,10000,3335,-1,0
1630932323025,10000,3335,-1,0
1630932333052,10000,3330,-1,0
1630932343048,10000,3330,-1,0
1630932353042,10000,3333,-1,0
1630932363058,10000,3328,-1,0
1630932373056,10000,3330,-1,0
1630932383098,10000,3333,-1,0
1630932393066,10000,3326,-1,0
1630932403100,10000,3330,-1,0
1630932413114,10000,3328,-1,0
1630932423087,10000,3326,-1,0
1630932433101,10000,3328,-1,0
1630932443117,10000,3328,-1,0
1630932453108,10000,3328,-1,0
1630932463125,10000,3324,-1,0
1630932473120,10000,3326,-1,0
1630932483130,10000,3330,-1,0
1630932493136,10000,3328,-1,0
1630932503152,10000,3328,-1,0
1630932513155,10000,3324,-1,0
1630932523171,10000,3326,-1,0
1630932533196,10000,3302,-1,0
1630932543171,10000,3324,-1,0
1630932553181,10000,3324,-1,0
1630932563211,10000,3326,-1,0
1630932573209,10000,3324,-1,0
1630932583202,10000,3326,-1,0
1630932593203,10000,3326,-1,0
1630932603218,10000,3297,-1,0
1630932613236,10000,3324,-1,0
1630932623250,10000,3328,-1,0
1630932633262,10000,3324,-1,0
1630932643263,10000,3324,-1,0
1630932653253,10000,3324,-1,0
1630932663273,10000,3322,-1,0
1630932673267,10000,3322,-1,0
1630932683301,10000,3326,-1,0
1630932693289,10000,3324,-1,0
1630932703266,10000,3324,-1,0
1630932713297,10000,3326,-1,0
1630932723290,10000,3319,-1,0
1630932733300,10000,3322,-1,0
1630932743285,9500,3284,-1,0
1630932753306,10000,3326,-1,0
1630932763316,10000,3324,-1,0
1630932773390,10000,3322,-1,0
1630932783336,10000,3322,-1,0
1630932793343,10000,3322,-1,0
1630932803344,10000,3324,-1,0
1630932813365,10000,3319,-1,0
1630932823381,10000,3322,-1,0
1630932833353,10000,3322,-1,0
1630932843377,10000,3317,-1,0
1630932853374,10000,3319,-1,0
1630932863382,10000,3322,-1,0
1630932873432,10000,3322,-1,0
1630932883396,10000,3322,-1,0
1630932893390,10000,3324,-1,0
1630932903415,10000,3317,-1,0
1630932913421,10000,3319,-1,0
1630932923421,10000,3315,-1,0
1630932933440,10000,3313,-1,0
1630932943433,10000,3319,-1,0
1630932953420,10000,3319,-1,0
1630932963460,10000,3319,-1,0
1630932973447,10000,3317,-1,0
1630932983448,10000,3315,-1,0
1630932993477,10000,3317,-1,0
1630933003501,10000,3317,-1,0
1630933013466,10000,3315,-1,0
1630933023492,10000,3315,-1,0
1630933033514,10000,3306,-1,0
1630933043533,10000,3313,-1,0
1630933053490,10000,3317,-1,0
1630933063522,10000,3313,-1,0
1630933073525,10000,3317,-1,0
1630933083540,10000,3319,-1,0
1630933093538,10000,3295,-1,0
1630933103553,10000,3315,-1,0
1630933113545,10000,3317,-1,0
1630933123581,10000,3313,-1,0
1630933133570,10000,3315,-1,0
1630933143557,10000,3311,-1,0
1630933153552,10000,3313,-1,0
1630933163600,10000,3315,-1,0
1630933173577,10000,3311,-1,0
1630933183607,10000,3311,-1,0
1630933193589,10000,3313,-1,0
1630933203601,10000,3311,-1,0
1630933213608,10000,3297,-1,0
1630933223614,10000,3315,-1,0
1630933233649,10000,3311,-1,0
1630933243653,10000,3315,-1,0
1630933253645,10000,3311,-1,0
1630933263671,10000,3304,-1,0
1630933273699,10000,3308,-1,0
1630933283687,10000,3313,-1,0
1630933293687,10000,3302,-1,0
1630933303699,10000,3308,-1,0
1630933313692,10000,3308,-1,0
1630933323683,10000,3308,-1,0
1630933333704,10000,3308,-1,0
1630933343703,10000,3308,-1,0
1630933353713,10000,3306,-1,0
1630933363707,10000,3306,-1,0
1630933373711,10000,3311,-1,0
1630933383746,10000,3311,-1,0
1630933393754,10000,3313,-1,0
1630933403733,10000,3311,-1,0
1630933413753,10000,3306,-1,0
1630933423737,9500,3280,-1,0
1630933433773,10000,3304,-1,0
1630933443755,10000,3306,-1,0
1630933453799,10000,3304,-1,0
1630933463759,10000,3300,-1,0
1630933473791,10000,3300,-1,0
1630933483800,10000,3300,-1,0
1630933493790,10000,3308,-1,0
1630933503806,10000,3308,-1,0
1630933513814,10000,3304,-1,0
1630933523806,9000,3278,-1,0
1630933533843,10000,3295,-1,0
1630933543846,10000,3306,-1,0
1630933553826,10000,3304,-1,0
1630933563860,10000,3295,-1,0
1630933573846,10000,3304,-1,0
1630933583883,10000,3304,-1,0
1630933593865,9000,3278,-1,0
1630933603874,10000,3306,-1,0
1630933613856,10000,3297,-1,0
1630933623878,10000,3302,-1,0
1630933633894,10000,3304,-1,0
1630933643905,10000,3302,-1,0
1630933653889,10000,3304,-1,0
1630933663906,10000,3302,-1,0
