utcTime,eventMarker
1630932088896,start_experiment
1630932113000,start_baseline
1630932293000,end_baseline
1630932315000,submit_survey
1630932352000,start_crt
1630932450000,start_nback
1630932587000,start_activity
1630932767000,end_activity
1630932927000,submit_survey
1630932935000,start_crt
1630933006000,start_nback
1630933169000,start_fatigue
1630933517000,end_fatigue
1630933525000,submit_survey
1630933540000,start_crt
1630933620000,start_nback
1630933670000,end_session
