timestamp,duration
1630932119002,5400
1630932124402,4640
1630932129042,5240
1630932134282,4520
1630932138802,1560
1630932140362,3480
1630932143842,2160
1630932146002,1920
1630932147922,5800
1630932153722,6160
1630932159882,5320
1630932165202,3200
1630932168402,3080
1630932171482,3960
1630932175442,4440
1630932179882,3920
1630932183802,4480
1630932188282,7200
1630932195482,1360
1630932196842,1480
1630932198322,4640
1630932202962,7600
1630932210562,3240
1630932213802,8040
1630932221842,4960
1630932226802,2720
1630932229522,1760
1630932231282,6880
1630932238162,2360
1630932240522,2280
1630932242802,5320
1630932248122,2040
1630932250162,3040
1630932253202,2840
1630932256042,1480
1630932257522,4440
1630932261962,3880
1630932265842,1560
1630932267402,4320
1630932271722,3920
1630932275642,4400
1630932280042,4720
1630932284762,4000
1630932288762,5640
1630932294402,1240
1630932295642,2000
1630932297642,3160
1630932300802,4040
1630932304842,4120
1630932308962,1120
1630932310082,2040
1630932312122,3680
1630932315802,2560
1630932318362,5000
1630932323362,3320
1630932326682,3600
1630932330282,5120
1630932335402,3720
1630932339122,3000
1630932342122,2680
1630932344802,3680
1630932348482,3600
1630932352082,3720
1630932355802,3240
1630932359042,3480
1630932362522,2640
1630932365162,3240
1630932368402,2200
1630932370602,3680
1630932374282,3160
1630932377442,3120
1630932380562,3760
1630932384322,4200
1630932388522,2880
1630932391402,3160
1630932394562,3840
1630932398402,2560
1630932400962,3400
1630932404362,3800
1630932408162,2880
1630932411042,1680
1630932412722,2000
1630932414722,5400
1630932420122,1600
1630932421722,4600
1630932426322,4360
1630932430682,1840
1630932432522,2560
1630932435082,5160
1630932440242,4000
1630932444242,4200
1630932448442,4960
1630932453402,3280
1630932456682,3160
1630932459842,3320
1630932463162,3640
1630932466802,1520
1630932468322,1560
1630932469882,2840
1630932472722,2240
1630932474962,2480
1630932477442,1960
1630932479402,5280
1630932484682,4680
1630932489362,6560
1630932495922,3600
1630932499522,6240
1630932505762,4200
1630932509962,1960
1630932511922,6280
1630932518202,4720
1630932522922,6720
1630932529642,1920
1630932531562,2560
1630932534122,3360
1630932537482,1560
1630932539042,4080
1630932543122,6040
1630932549162,2160
1630932551322,2520
1630932553842,2080
1630932555922,4040
1630932559962,2840
1630932562802,3200
1630932566002,2880
1630932568882,1040
1630932569922,1960
1630932571882,1920
1630932573802,2320
1630932576122,2400
1630932578522,4880
