trialStartTime,trialNumber,repNumber,stimulusStartTime,stimulusQuadrant,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime
899.665974,0,0,899.8012241,1,R6,c,c,1,1.966406659
901.7860559,1,0,901.920204,2,R8,c,c,1,1.433408387
903.3847139,2,0,903.521677,3,A5,m,m,1,3.613769495
907.1701317,3,0,907.286009,4,R5,m,m,1,0.836441167
908.1497088,4,1,908.2868005,1,M4,c,c,1,1.716542743
910.0204863,5,1,910.1569951,2,U7,m,m,1,1.661240246
911.853663,6,1,911.9859159,3,R6,c,c,1,2.558217694
914.5691802,7,1,914.7017045,4,I7,m,m,1,0.889377761
915.6178686,8,2,915.7537086,1,R4,c,c,1,1.930358983
917.7222202,9,2,917.849455,2,R8,c,c,1,0.986476449
918.8521079,10,2,918.9873302,3,E7,m,m,1,2.824592963
921.8351995,11,2,921.9718344,4,U3,m,m,1,0.88689555
922.8868702,12,3,923.0178163,1,E3,m,m,1,2.366024627
925.4165359,13,3,925.552337,2,G4,c,c,1,2.753285367
928.3356798,14,3,928.4685993,3,R7,m,m,1,1.306946735
929.8012069,15,3,929.9342598,4,K5,m,m,1,0.70015024
930.6686382,16,4,930.783907,1,U3,m,m,1,2.487417348
933.3023256,17,4,933.4342792,2,M3,c,c,1,1.189076423
934.6500508,18,4,934.7831167,3,R6,c,None,0,
939.8186348,19,4,939.9533767,4,K7,m,c,0,0.137877296
940.1172545,20,5,940.2516235,1,R9,c,c,1,2.540065019
942.8297828,21,5,942.9518322,2,M4,c,c,1,1.193825932
944.1681141,22,5,944.3014044,3,M7,m,m,1,1.375202718
945.7018132,23,5,945.8363194,4,E3,m,m,1,1.582217663
947.453213,24,6,947.5846915,1,A6,m,m,1,1.871811459
949.4847724,25,6,949.6181511,2,E9,m,m,1,1.77415857
951.4174169,26,6,951.5516839,3,U6,c,c,1,1.56569057
953.1518642,27,6,953.2857883,4,E9,m,m,1,0.874375947
954.1863448,28,7,954.3198063,1,I6,m,m,1,1.977309198
956.3180934,29,7,956.4540035,2,E6,m,m,1,0.751126378
