timestamp,hr,br,posture,hr_confidence,hrv,is_hr_unreliable,is_br_unreliable,is_hrv_unreliable
1630932113442,63,19.0,-173,100,101.0,0,0,0
1630932114442,61,19.0,-173,100,102.0,0,0,0
1630932115442,61,19.0,-173,100,101.0,0,0,0
1630932116442,67,19.0,-173,100,100.0,0,0,0
1630932117442,70,19.0,-173,100,100.0,0,0,0
1630932118442,69,19.0,-173,100,100.0,0,0,0
1630932119442,69,19.0,-173,100,100.0,0,0,0
1630932120442,71,19.0,-173,100,100.0,0,0,0
1630932121442,76,19.0,-173,100,100.0,0,0,0
1630932122442,77,19.0,-174,100,99.0,0,0,0
1630932123442,77,19.0,-174,100,99.0,0,0,0
1630932124442,79,19.0,-174,100,99.0,0,0,0
1630932125442,79,19.0,-174,100,99.0,0,0,0
1630932126442,78,19.0,-174,100,98.0,0,0,0
1630932127442,76,19.0,-174,100,98.0,0,0,0
1630932128442,77,20.0,-174,100,97.0,0,0,0
1630932129442,76,20.0,-174,100,97.0,0,0,0
1630932130442,73,20.0,-174,100,96.0,0,0,0
1630932131442,72,20.0,-174,100,95.0,0,0,0
1630932132442,75,20.0,-174,100,94.0,0,0,0
1630932133442,77,20.0,-174,100,93.0,0,0,0
1630932134442,79,20.0,-174,100,93.0,0,0,0
1630932135442,78,20.0,-174,100,91.0,0,0,0
1630932136442,76,20.0,-174,100,91.0,0,0,0
1630932137442,71,20.0,-174,100,91.0,0,0,0
1630932138442,68,20.0,-174,100,90.0,0,0,0
1630932139442,66,20.0,-174,100,90.0,0,0,0
1630932140442,66,20.0,-174,100,90.0,0,0,0
1630932141442,69,20.0,-174,100,91.0,0,0,0
1630932142442,71,19.0,-174,100,90.0,0,0,0
1630932143442,73,19.0,-174,100,89.0,0,0,0
1630932144442,71,19.0,-174,100,88.0,0,0,0
1630932145442,68,19.0,-175,100,87.0,0,0,0
1630932146442,65,19.0,-174,100,87.0,0,0,0
1630932147442,65,19.0,-174,100,87.0,0,0,0
1630932148442,65,19.0,-174,100,86.0,0,0,0
1630932149442,65,19.0,-174,100,86.0,0,0,0
1630932150442,65,19.0,-174,100,86.0,0,0,0
