timestamp,battery_voltage,battery_level,device_temperature,bluetooth_link_quality,bluetooth_rssi,bluetooth_tx_power,worn_confidence,is_button_press,is_not_fitted_to_garment
1631018754445,4.153,92,26.0,254,0,12,00,0,0
1631018755445,4.153,92,26.2,254,0,12,00,0,0
1631018756445,4.153,92,26.2,254,0,12,00,0,0
1631018757445,4.153,92,26.2,254,0,12,00,0,0
1631018758445,4.153,92,26.2,254,0,12,00,0,0
1631018759445,4.153,92,26.2,254,0,12,00,0,0
1631018760445,4.153,92,26.2,254,0,12,00,0,0
1631018761445,4.153,92,26.2,254,0,12,00,0,0
1631018762445,4.153,92,26.2,254,0,12,00,0,0
1631018763445,4.153,92,26.2,254,0,12,00,0,0
1631018764445,4.153,92,26.2,254,0,12,00,0,0
1631018765445,4.153,92,26.2,254,0,12,00,0,0
1631018766445,4.153,92,26.2,254,0,12,00,0,0
1631018767445,4.153,92,26.2,254,0,12,00,0,0
1631018768445,4.153,92,26.2,254,0,12,00,0,0
1631018769445,4.153,92,26.2,254,0,12,00,0,0
1631018770445,4.153,92,26.2,254,0,12,00,0,0
1631018771445,4.153,92,26.2,254,0,12,00,0,0
1631018772445,4.153,92,26.3,254,0,12,00,0,0
1631018773445,4.153,92,26.3,254,0,12,00,0,0
1631018774445,4.153,92,26.3,254,0,12,00,0,0
1631018775445,4.153,92,26.3,254,0,12,00,0,0
1631018776445,4.153,92,26.3,254,0,12,00,0,0
1631018777445,4.153,92,26.3,254,0,12,00,0,0
1631018778445,4.153,92,26.3,254,0,12,00,0,0
1631018779445,4.153,92,26.3,254,0,12,00,0,0
1631018780445,4.153,92,26.3,254,0,12,00,0,0
1631018781445,4.153,92,26.3,254,0,12,00,0,0
1631018782445,4.153,92,26.3,254,0,12,00,0,0
1631018783445,4.153,92,26.3,254,0,12,00,0,0
1631018784445,4.152,92,26.5,254,0,12,00,0,0
1631018785445,4.152,92,26.5,254,0,12,00,0,0
1631018786445,4.152,92,26.5,254,0,12,00,0,0
1631018787445,4.152,92,26.5,254,0,12,00,0,0
1631018788445,4.152,92,26.5,254,0,12,00,0,0
1631018789445,4.152,92,26.5,254,0,12,00,0,0
1631018790445,4.152,92,26.5,254,0,12,00,0,0
1631018791445,4.152,92,26.5,254,0,12,00,0,0
1631018792445,4.152,92,26.5,254,0,12,00,0,0
1631018793445,4.152,92,26.5,254,0,12,00,0,0
1631018794445,4.152,92,26.5,254,0,12,00,0,0
1631018795445,4.152,92,26.5,254,0,12,00,0,0
1631018796445,4.152,92,26.5,254,0,12,00,0,0
1631018797445,4.152,92,26.5,254,0,12,00,0,0
1631018798445,4.152,92,26.5,254,0,12,00,0,0
1631018799445,4.152,92,26.5,254,0,12,00,0,0
1631018800445,4.152,92,26.5,254,0,12,00,0,0
1631018801445,4.152,92,26.5,254,0,12,00,0,0
1631018802445,4.152,92,26.5,254,0,12,00,0,0
1631018803445,4.152,92,26.5,254,0,12,00,0,0
1631018804445,4.152,92,26.5,254,0,12,00,0,0
1631018805445,4.152,92,26.5,254,0,12,00,0,0
1631018806445,4.152,92,26.5,254,0,12,00,0,0
1631018807445,4.152,92,26.5,254,0,12,00,0,0
1631018808445,4.152,92,26.5,254,0,12,00,0,0
1631018809445,4.152,92,26.5,254,0,12,00,0,0
1631018810445,4.152,92,26.5,254,0,12,00,0,0
1631018811445,4.152,92,26.5,254,0,12,00,0,0
1631018812445,4.152,92,26.5,254,0,12,00,0,0
1631018813445,4.152,92,26.5,254,0,12,00,0,0
1631018814445,4.152,92,26.6,254,0,12,00,0,0
1631018815445,4.152,92,26.6,254,0,12,00,0,0
1631018816445,4.152,92,26.6,254,0,12,00,0,0
1631018817445,4.152,92,26.6,254,0,12,00,0,0
1631018818445,4.152,92,26.6,254,0,12,00,0,0
1631018819445,4.152,92,26.6,254,0,12,00,0,0
1631018820445,4.152,92,26.6,254,0,12,00,0,0
1631018821445,4.152,92,26.6,254,0,12,00,0,0
1631018822445,4.152,92,26.6,254,0,12,00,0,0
1631018823445,4.152,92,26.7,254,0,12,00,0,0
1631018824445,4.152,92,26.7,254,0,12,00,0,0
1631018825445,4.152,92,26.7,254,0,12,00,0,0
1631018826445,4.152,92,26.7,254,0,12,00,0,0
1631018827445,4.152,92,26.7,254,0,12,00,0,0
1631018828445,4.152,92,26.7,254,0,12,00,0,0
1631018829445,4.152,92,26.7,254,0,12,00,0,0
1631018830445,4.152,92,26.7,254,0,12,00,0,0
1631018831445,4.152,92,26.7,254,0,12,00,0,0
1631018832445,4.152,92,26.7,254,0,12,00,0,0
1631018833445,4.152,92,26.7,254,0,12,00,0,0
1631018834445,4.152,92,26.7,254,0,12,00,0,0
1631018835445,4.152,92,26.7,254,0,12,00,0,0
1631018836445,4.152,92,26.7,254,0,12,00,0,0
1631018837445,4.152,92,26.7,254,0,12,00,0,0
1631018838445,4.152,92,26.7,254,0,12,00,0,0
1631018839445,4.152,92,26.7,254,0,12,00,0,0
1631018840445,4.152,92,26.7,254,0,12,00,0,0
1631018841445,4.152,92,26.7,254,0,12,00,0,0
1631018842445,4.152,92,26.7,254,0,12,00,0,0
1631018843445,4.152,92,26.7,254,0,12,00,0,0
1631018844445,4.152,92,26.7,254,0,12,00,0,0
1631018845445,4.152,92,26.7,254,0,12,00,0,0
1631018846445,4.152,92,26.7,254,0,12,00,0,0
1631018847445,4.152,92,26.7,254,0,12,00,0,0
1631018848445,4.152,92,26.7,254,0,12,00,0,0
1631018849445,4.152,92,26.7,254,0,12,00,0,0
1631018850445,4.152,92,26.8,254,0,12,00,0,0
1631018851445,4.152,92,26.8,254,0,12,00,0,0
1631018852445,4.152,92,26.8,254,0,12,00,0,0
1631018853445,4.151,91,26.8,254,0,12,00,0,0
1631018854445,4.151,91,26.8,254,0,12,00,0,0
1631018855445,4.151,91,26.8,254,0,12,00,0,0
1631018856445,4.151,91,26.8,254,0,12,00,0,0
1631018857445,4.151,91,26.8,254,0,12,00,0,0
1631018858445,4.151,91,26.8,254,0,12,00,0,0
1631018859445,4.151,91,26.8,254,0,12,00,0,0
1631018860445,4.151,91,26.8,254,0,12,00,0,0
1631018861445,4.151,91,26.8,254,0,12,00,0,0
1631018862445,4.151,91,26.8,254,0,12,00,0,0
1631018863445,4.151,91,26.8,254,0,12,00,0,0
1631018864445,4.151,91,26.8,254,0,12,00,0,0
1631018865445,4.151,91,26.8,254,0,12,00,0,0
1631018866445,4.151,91,26.8,254,0,12,00,0,0
1631018867445,4.151,91,26.8,254,0,12,00,0,0
1631018868445,4.151,91,26.8,254,0,12,00,0,0
1631018869445,4.151,91,26.8,254,0,12,00,0,0
1631018870445,4.151,91,26.8,254,0,12,00,0,0
1631018871445,4.151,91,26.8,254,0,12,00,0,0
1631018872445,4.151,91,26.8,254,0,12,00,0,0
1631018873445,4.151,91,26.8,254,0,12,00,0,0
1631018874445,4.151,91,26.8,254,0,12,00,0,0
1631018875445,4.151,91,26.8,254,0,12,00,0,0
1631018876445,4.151,91,26.8,254,0,12,00,0,0
1631018877445,4.151,91,26.8,254,0,12,00,0,0
1631018878445,4.151,91,26.9,254,0,12,00,0,0
1631018879445,4.151,91,26.9,254,0,12,00,0,0
1631018880445,4.151,91,26.9,254,0,12,00,0,0
1631018881445,4.151,91,26.9,254,0,12,00,0,0
1631018882445,4.151,91,26.9,254,0,12,00,0,0
1631018883445,4.151,91,26.9,254,0,12,00,0,0
1631018884445,4.151,91,26.9,254,0,12,00,0,0
1631018885445,4.151,91,26.9,254,0,12,00,0,0
1631018886445,4.151,91,26.9,254,0,12,00,0,0
1631018887445,4.151,91,26.9,254,0,12,00,0,0
1631018888445,4.151,91,26.9,254,0,12,00,0,0
1631018889445,4.151,91,26.9,254,0,12,00,0,0
1631018890445,4.151,91,26.9,254,0,12,00,0,0
1631018891445,4.151,91,26.9,254,0,12,00,0,0
1631018892445,4.151,91,27.0,254,0,12,00,0,0
1631018893445,4.151,91,27.0,254,0,12,00,0,0
1631018894445,4.151,91,27.0,254,0,12,00,0,0
1631018895445,4.151,91,27.0,254,0,12,00,0,0
1631018896445,4.151,91,27.0,254,0,12,00,0,0
1631018897445,4.151,91,27.0,254,0,12,00,0,0
1631018898445,4.151,91,27.0,254,0,12,00,0,0
1631018899445,4.151,91,27.0,254,0,12,00,0,0
1631018900445,4.151,91,27.0,254,0,12,00,0,0
1631018901445,4.151,91,27.0,254,0,12,00,0,0
1631018902445,4.151,91,27.0,254,0,12,00,0,0
1631018903445,4.151,91,27.0,254,0,12,00,0,0
1631018904445,4.151,91,27.0,254,0,12,00,0,0
1631018905445,4.151,91,27.0,254,0,12,00,0,0
1631018906445,4.151,91,27.0,254,0,12,00,0,0
1631018907445,4.151,91,27.0,254,0,12,00,0,0
1631018908445,4.151,91,27.0,254,0,12,00,0,0
1631018909445,4.151,91,27.0,254,0,12,00,0,0
1631018910445,4.151,91,27.0,254,0,12,00,0,0
1631018911445,4.151,91,27.0,254,0,12,00,0,0
1631018912445,4.151,91,27.0,254,0,12,00,0,0
1631018913445,4.151,91,27.0,254,0,12,00,0,0
1631018914445,4.151,91,27.0,254,0,12,00,0,0
1631018915445,4.151,91,27.0,254,0,12,00,0,0
