timestamp,hr,br,posture,hr_confidence,hrv,is_hr_unreliable,is_br_unreliable,is_hrv_unreliable
1631018754445,84,21.0,-173,100,69.0,0,0,0
1631018755445,85,21.0,-173,100,69.0,0,0,0
1631018756445,84,21.0,-173,100,69.0,0,0,0
1631018757445,78,21.0,-173,100,71.0,0,0,0
1631018758445,74,22.0,-173,100,72.0,0,0,0
1631018759445,72,22.0,-173,100,73.0,0,0,0
1631018760445,74,22.0,-175,100,73.0,0,0,0
1631018761445,79,22.0,-175,100,73.0,0,0,0
1631018762445,83,22.0,-175,100,73.0,0,0,0
1631018763445,86,22.0,-175,100,73.0,0,0,0
1631018764445,85,22.0,-175,100,73.0,0,0,0
1631018765445,82,22.0,-175,100,74.0,0,0,0
1631018766445,80,21.0,-176,100,74.0,0,0,0
1631018767445,79,21.0,-176,100,74.0,0,0,0
1631018768445,80,21.0,-176,100,74.0,0,0,0
1631018769445,81,21.0,-176,100,74.0,0,0,0
1631018770445,79,21.0,-176,100,75.0,0,0,0
1631018771445,75,21.0,-176,100,75.0,0,0,0
1631018772445,72,21.0,-176,100,76.0,0,0,0
1631018773445,70,21.0,-176,100,77.0,0,0,0
1631018774445,70,21.0,-176,100,78.0,0,0,0
1631018775445,71,21.0,-176,100,79.0,0,0,0
1631018776445,76,21.0,-176,100,79.0,0,0,0
1631018777445,81,21.0,-176,100,79.0,0,0,0
1631018778445,83,21.0,-176,100,79.0,0,0,0
1631018779445,82,21.0,-176,100,79.0,0,0,0
1631018780445,81,21.0,-176,100,79.0,0,0,0
1631018781445,82,21.0,-176,100,79.0,0,0,0
1631018782445,82,21.0,-177,100,79.0,0,0,0
1631018783445,82,21.0,-176,100,79.0,0,0,0
1631018784445,83,21.0,-176,100,79.0,0,0,0
1631018785445,85,21.0,-176,100,78.0,0,0,0
1631018786445,86,22.0,-176,100,78.0,0,0,0
1631018787445,87,22.0,-176,100,78.0,0,0,0
1631018788445,86,22.0,-177,100,78.0,0,0,0
1631018789445,84,22.0,-176,100,78.0,0,0,0
1631018790445,80,22.0,-177,100,79.0,0,0,0
1631018791445,75,22.0,-177,100,80.0,0,0,0
1631018792445,73,22.0,-177,100,80.0,0,0,0
1631018793445,74,22.0,-177,100,81.0,0,0,0
1631018794445,77,22.0,-176,100,81.0,0,0,0
1631018795445,78,22.0,-177,100,81.0,0,0,0
1631018796445,76,22.0,-177,100,82.0,0,0,0
1631018797445,75,22.0,-176,100,82.0,0,0,0
1631018798445,75,22.0,-176,100,82.0,0,0,0
1631018799445,77,22.0,-176,100,82.0,0,0,0
1631018800445,79,22.0,-177,100,82.0,0,0,0
1631018801445,79,22.0,-176,100,82.0,0,0,0
1631018802445,78,22.0,-176,100,82.0,0,0,0
1631018803445,79,22.0,-176,100,82.0,0,0,0
1631018804445,79,22.0,-176,100,82.0,0,0,0
1631018805445,77,22.0,-177,100,81.0,0,0,0
1631018806445,79,22.0,-176,100,81.0,0,0,0
1631018807445,80,22.0,-177,100,81.0,0,0,0
1631018808445,80,22.0,-177,100,81.0,0,0,0
1631018809445,82,22.0,-177,100,81.0,0,0,0
1631018810445,83,22.0,-177,100,81.0,0,0,0
1631018811445,83,22.0,-177,100,81.0,0,0,0
1631018812445,80,22.0,-177,100,81.0,0,0,0
1631018813445,79,22.0,-176,100,81.0,0,0,0
1631018814445,82,22.0,-176,100,81.0,0,0,0
1631018815445,83,22.0,-176,100,80.0,0,0,0
1631018816445,84,22.0,-177,100,80.0,0,0,0
1631018817445,85,22.0,-177,100,80.0,0,0,0
1631018818445,86,22.0,-176,100,79.0,0,0,0
1631018819445,85,22.0,-177,100,78.0,0,0,0
1631018820445,85,21.0,-177,100,78.0,0,0,0
1631018821445,83,21.0,-177,100,77.0,0,0,0
1631018822445,81,21.0,-177,100,77.0,0,0,0
1631018823445,80,21.0,-177,100,77.0,0,0,0
1631018824445,79,21.0,-177,100,77.0,0,0,0
1631018825445,79,21.0,-177,100,77.0,0,0,0
1631018826445,81,21.0,-177,100,77.0,0,0,0
1631018827445,84,21.0,-177,100,77.0,0,0,0
1631018828445,83,22.0,-177,100,77.0,0,0,0
1631018829445,82,22.0,-177,100,76.0,0,0,0
1631018830445,81,22.0,-177,100,76.0,0,0,0
1631018831445,79,22.0,-177,100,76.0,0,0,0
1631018832445,78,21.0,-177,100,76.0,0,0,0
1631018833445,80,21.0,-176,100,76.0,0,0,0
1631018834445,81,21.0,-176,100,76.0,0,0,0
1631018835445,82,21.0,-177,100,76.0,0,0,0
1631018836445,83,21.0,-177,100,75.0,0,0,0
1631018837445,80,21.0,-177,100,75.0,0,0,0
1631018838445,78,21.0,-177,100,75.0,0,0,0
1631018839445,79,21.0,-177,100,75.0,0,0,0
1631018840445,81,21.0,-177,100,74.0,0,0,0
1631018841445,82,21.0,-177,100,74.0,0,0,0
1631018842445,82,21.0,-177,100,74.0,0,0,0
1631018843445,78,21.0,-177,100,74.0,0,0,0
1631018844445,76,20.0,-177,100,74.0,0,0,0
1631018845445,78,20.0,-177,100,73.0,0,0,0
1631018846445,80,20.0,-177,100,73.0,0,0,0
1631018847445,81,20.0,-177,100,73.0,0,0,0
1631018848445,81,20.0,-177,100,72.0,0,0,0
1631018849445,81,20.0,-177,100,72.0,0,0,0
1631018850445,80,20.0,-176,100,71.0,0,0,0
1631018851445,79,20.0,-177,100,71.0,0,0,0
1631018852445,77,20.0,-177,100,70.0,0,0,0
1631018853445,76,20.0,-176,100,70.0,0,0,0
1631018854445,77,20.0,-177,100,69.0,0,0,0
1631018855445,78,20.0,-177,100,68.0,0,0,0
1631018856445,80,20.0,-177,100,68.0,0,0,0
1631018857445,81,20.0,-177,100,68.0,0,0,0
