timestamp,battery_voltage,battery_level,device_temperature,bluetooth_link_quality,bluetooth_rssi,bluetooth_tx_power,worn_confidence,is_button_press,is_not_fitted_to_garment
1629897192451,4.136,89,26.3,254,0,12,00,0,0
1629897193451,4.136,89,26.3,254,0,12,00,0,0
1629897194451,4.136,89,26.3,254,0,12,00,0,0
1629897195451,4.136,89,26.3,254,0,12,00,0,0
1629897196451,4.136,89,26.3,254,0,12,00,0,0
1629897197451,4.136,89,26.3,254,0,12,00,0,0
1629897198451,4.136,89,26.3,254,0,12,00,0,0
1629897199451,4.136,89,26.3,254,0,12,00,0,0
1629897200451,4.136,89,26.3,254,0,12,00,0,0
1629897201451,4.136,89,26.3,254,0,12,00,0,0
1629897202451,4.136,89,26.3,254,0,12,00,0,0
1629897203451,4.136,89,26.3,254,0,12,00,0,0
1629897204451,4.136,89,26.3,254,0,12,00,0,0
1629897205451,4.136,89,26.3,254,0,12,00,0,0
1629897206451,4.136,89,26.3,254,0,12,00,0,0
1629897207451,4.136,89,26.4,254,0,12,00,0,0
1629897208451,4.136,89,26.4,254,0,12,00,0,0
1629897209451,4.136,89,26.4,254,0,12,00,0,0
1629897210451,4.136,89,26.4,190,0,12,00,0,0
1629897211451,4.136,89,26.4,254,0,12,00,0,0
1629897212451,4.136,89,26.4,254,0,12,00,0,0
1629897213451,4.136,89,26.4,254,0,12,00,0,0
1629897214451,4.136,89,26.4,254,0,12,00,0,0
1629897215451,4.136,89,26.4,254,0,12,00,0,0
1629897216451,4.136,89,26.4,254,0,12,00,0,0
1629897217451,4.136,89,26.5,254,0,12,00,0,0
1629897218451,4.136,89,26.5,254,0,12,00,0,0
1629897219451,4.136,89,26.5,254,0,12,00,0,0
1629897220451,4.136,89,26.5,254,0,12,00,0,0
1629897221451,4.136,89,26.5,254,0,12,00,0,0
1629897222451,4.136,89,26.5,254,0,12,00,0,0
1629897223451,4.136,89,26.5,254,0,12,00,0,0
1629897224451,4.136,89,26.5,254,0,12,00,0,0
1629897225451,4.136,89,26.6,254,0,12,00,0,0
1629897226451,4.136,89,26.6,254,0,12,00,0,0
1629897227451,4.136,89,26.6,254,0,12,00,0,0
1629897228451,4.136,89,26.6,254,0,12,00,0,0
1629897229451,4.136,89,26.6,254,0,12,00,0,0
1629897230451,4.136,89,26.6,254,0,12,00,0,0
1629897231451,4.136,89,26.6,254,0,12,00,0,0
1629897232451,4.136,89,26.6,254,0,12,00,0,0
1629897233451,4.136,89,26.6,254,0,12,00,0,0
1629897234451,4.136,89,26.7,254,0,12,00,0,0
1629897235451,4.136,89,26.7,254,0,12,00,0,0
1629897236451,4.136,89,26.7,254,0,12,00,0,0
1629897237451,4.136,89,26.7,254,0,12,00,0,0
1629897238451,4.136,89,26.7,254,0,12,00,0,0
1629897239451,4.136,89,26.7,254,0,12,00,0,0
1629897240451,4.136,89,26.7,254,0,12,00,0,0
1629897241451,4.136,89,26.7,254,0,12,00,0,0
1629897242451,4.136,89,26.7,254,0,12,00,0,0
1629897243451,4.136,89,26.7,254,0,12,00,0,0
1629897244451,4.136,89,26.7,254,0,12,00,0,0
1629897245451,4.136,89,26.7,254,0,12,00,0,0
1629897246451,4.136,89,26.7,254,0,12,00,0,0
