timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1629897195200,1500,3029,-1,0
1629897205158,1500,3027,-1,0
1629897215226,1500,3029,-1,0
1629897225213,1500,3027,-1,0
1629897235216,1500,3029,-1,0
1629897245183,1500,3027,-1,0
1629897255262,1500,3025,-1,0
1629897265218,1500,3027,-1,0
1629897275257,1500,3029,-1,0
1629897285194,1500,3027,-1,0
1629897295268,1500,3025,-1,0
1629897305229,1000,3007,-1,0
1629897315308,1500,3022,-1,0
1629897325219,1500,3025,-1,0
1629897335231,1500,3022,-1,0
1629897345269,1500,3025,-1,0
1629897355270,1500,3027,-1,0
1629897365265,1500,3029,-1,0
1629897375267,1000,3018,-1,0
1629897385327,1500,3025,-1,0
1629897395269,1500,3025,-1,0
1629897405319,1500,3022,-1,0
1629897415299,1500,3025,-1,0
1629897425297,1000,3014,-1,0
1629897435310,1500,3029,-1,0
1629897445303,1500,3027,-1,0
1629897455323,1500,3027,-1,0
1629897465329,1500,3025,-1,0
1629897475364,1000,3009,-1,0
1629897485328,1500,3027,-1,0
1629897495356,1500,3025,-1,0
1629897505343,1000,3007,-1,0
1629897515398,1500,3025,-1,0
1629897525394,1000,2998,-1,0
1629897535366,1000,3016,-1,0
1629897545417,1500,3020,-1,0
1629897555379,1500,3020,-1,0
1629897565383,1000,3016,-1,0
1629897575404,1000,3016,-1,0
1629897585413,1500,3022,-1,0
1629897595388,1500,3022,-1,0
1629897605377,1000,3016,-1,0
1629897615430,1500,3022,-1,0
1629897625436,1500,3025,-1,0
1629897635455,1500,3022,-1,0
1629897645450,1000,2985,-1,0
1629897655490,1500,3022,-1,0
1629897665460,1500,3022,-1,0
1629897675513,1500,3022,-1,0
1629897685487,1500,3020,-1,0
1629897695460,1000,3014,-1,0
1629897705458,1500,3022,-1,0
1629897715498,1000,3011,-1,0
1629897725517,1000,2992,-1,0
1629897805627,1000,3014,-1,0
1629897825752,1000,3016,-1,0
1629897835604,1500,3020,-1,0
1629897845644,1000,3018,-1,0
1629897855617,1000,3018,-1,0
1629897865656,1000,3009,-1,0
1629897875668,1000,3018,-1,0
1629897885698,1000,3016,-1,0
1629897895656,1000,3018,-1,0
1629897905634,1000,3018,-1,0
1629897915711,1500,3020,-1,0
1629897925712,1000,3014,-1,0
1629897935691,1000,3018,-1,0
1629897945754,1000,3003,-1,0
1629897955720,1000,3018,-1,0
1629897965716,1500,3022,-1,0
1629897975710,1000,3016,-1,0
1629897985703,1000,3014,-1,0
1629897995735,1000,2998,-1,0
1629898005706,1000,3016,-1,0
1629898015734,1000,3014,-1,0
1629898025753,1000,2998,-1,0
1629898035777,1000,3016,-1,0
1629898045746,1000,3016,-1,0
1629898055784,1000,3016,-1,0
1629898065773,1000,3016,-1,0
1629898075794,1000,3016,-1,0
1629898085765,1000,3016,-1,0
1629898095789,1000,3014,-1,0
1629898105807,1000,3016,-1,0
1629898115843,1000,3016,-1,0
1629898125801,1000,3009,-1,0
1629898135817,1000,3014,-1,0
1629898145935,1000,3016,-1,0
1629898155861,1000,3009,-1,0
1629898165906,1000,3016,-1,0
1629898175875,1000,3014,-1,0
1629898185858,1000,3014,-1,0
1629898195872,1000,3014,-1,0
1629898205863,1000,3014,-1,0
1629898215883,1000,3016,-1,0
1629898225879,1000,3011,-1,0
1629898235862,1000,3014,-1,0
