trialStartTime,stimulusStartTime,stimulusCoords,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
214.63590316905172,215.87796217005234,0.1,comma,period,0,1.8171098990133032,0,0
216.49181672604757,217.61108909803443,0.1,comma,period,0,1.493302433984354,1,0
218.0237509800354,219.09704483195674,0.3,period,period,1,3.7950770260067657,2,0
221.86329697002657,223.4453917379724,-0.1,x,x,1,2.0684075999306515,3,0
223.96545088698625,225.04508385807276,-0.1,x,x,1,1.4761501490138471,4,0
225.47547507996205,226.73176072107162,0.1,comma,comma,1,1.6469124079449102,5,0
227.16335228306707,228.4113153499784,0.3,period,period,1,1.5840189550071957,6,0
228.79897712299132,230.11167159606703,0.3,period,period,1,1.6383089430164546,7,0
230.47457659605425,231.77830915001687,0.1,comma,x,0,1.663577059051022,8,0
232.17607307899743,233.39921910106204,-0.3,z,z,1,1.5240588890155775,9,0
233.74246152397245,235.0448962340597,0.1,comma,comma,1,1.6127103369217366,10,0
235.3966296250001,236.61169978498947,0.3,period,period,1,1.5114110209979117,11,0
236.94288799003695,238.39888980600517,0.1,comma,comma,1,1.7930181060219184,12,0
238.77404511300847,239.84452644304838,-0.3,z,z,1,1.4358269160147756,13,0
240.2428216310218,241.37877306505106,0.3,period,period,1,1.52194313891232,14,0
241.79751988407224,242.89876020804513,0.1,comma,comma,1,1.3842402839800343,15,0
243.2301977640018,244.44523995998316,-0.1,x,z,0,1.5534667859319595,16,0
244.8319366619689,None,-0.3,z,x,0,0.035921833012253,17,0
244.89677725802176,246.3781186080305,-0.1,x,x,1,1.8967792179901155,18,0
246.82998291996773,248.14438988699112,0.3,period,period,1,1.718555420055054,19,0
248.59802514896728,250.1447025689995,0.3,period,period,1,1.9216307980241252,20,0
250.56333198805805,251.91201890097,-0.3,z,z,1,1.7909458770882338,21,0
252.3965620730305,253.64476809406187,0.3,period,period,1,1.5366613870719448,22,0
253.97513795096893,255.0321516720578,-0.1,x,x,1,1.4670363169861955,23,0
255.4758322649868,256.8321375650121,0.1,comma,x,0,1.7482771830400452,24,0
257.25905132398475,258.4778874350013,0.3,period,period,1,1.553010653005913,25,0
258.8618485099869,259.9986572780181,-0.3,z,z,1,1.5890433960594237,26,0
260.49380127806216,261.7448377290275,-0.1,x,x,1,1.6951142470352352,27,0
262.2311187600717,263.2985467320541,-0.1,x,x,1,1.6686235220404342,28,0
263.9430766350124,265.1118227969855,0.1,comma,comma,1,1.5777893329504875,29,0
265.56342507805675,266.63128574204165,-0.3,z,z,1,1.5182952800532803,30,0
267.13025311601814,268.23170512600336,-0.1,x,x,1,1.5424876320175829,31,0
268.7089418040123,269.97853278403636,-0.1,x,x,1,1.7595434000249952,32,0
270.5072420949582,271.8311599510489,-0.3,z,z,1,1.815207283012569,33,0
272.3624595820438,273.54442786902655,-0.3,z,z,1,1.5419343550456688,34,0
273.9424741240218,275.3442629199708,-0.3,z,z,1,1.761811747099273,35,0
589.6865537780104,590.9276511960197,-0.1,x,x,1,1.6300217600073663,0,1
591.3588786870241,592.5400542140706,-0.3,z,z,1,1.5166640829993412,1,1
592.927503108047,594.1737960829632,-0.1,x,x,1,1.681976879015565,2,1
594.6588242440484,595.8406895960215,-0.1,x,x,1,1.5586933279410005,3,1
596.2593683419982,597.4609211890493,-0.3,z,z,1,1.5560623700730505,4,1
597.8597391450312,599.0401780520333,0.3,period,period,1,1.5157148210564628,5,1
599.4243573469575,600.6405630330555,-0.1,x,x,1,1.611854076036252,6,1
601.0706162289716,602.4406109480187,0.1,comma,comma,1,1.69243135699071,7,1
602.8046978430357,604.0589761920273,0.3,period,period,1,1.5943136060377583,8,1
604.4404615620151,605.726806333987,0.1,comma,comma,1,1.5915007749572396,9,1
606.0684345409973,607.4256516370224,0.1,comma,comma,1,1.683364661061205,10,1
607.7921708259964,609.1074333039578,0.1,comma,comma,1,1.633565752999857,11,1
609.4697191920131,610.6735919700004,-0.1,x,z,0,1.5910186130786317,12,1
611.1053238509921,612.2734397159657,0.3,period,period,1,1.577293714042753,13,1
612.7231702910503,613.873058015015,0.1,comma,comma,1,1.483599966042675,14,1
614.257578095072,615.6607458379585,0.1,comma,comma,1,1.758146960986778,15,1
616.0581660739845,617.4732598339906,-0.3,z,z,1,1.9393300299998373,16,1
618.0374576670583,619.4262627380667,-0.3,z,z,1,1.8119552630232647,17,1
619.892005302012,621.1259523910703,0.3,period,period,1,1.679322475916706,18,1
621.6018421869958,622.6939608900575,0.3,period,period,1,1.4815116330282765,19,1
623.1269255450461,624.2064486449817,-0.1,x,x,1,1.482342666015029,20,1
624.6605850349879,626.0401124480413,-0.3,z,z,1,1.8736115919891745,21,1
626.5710303289816,627.7733910999959,-0.3,z,z,1,1.612016466096975,22,1
628.2250722210156,629.2933878119802,-0.1,x,x,1,1.4568602800136432,23,1
629.7253651169594,630.8929779230384,-0.1,x,x,1,1.5255594620248305,24,1
631.2927761969622,632.626892040018,0.1,comma,comma,1,1.6634634239599109,25,1
632.9918126140255,634.0728959890548,0.3,period,period,1,1.4399105929769576,26,1
634.4699183410266,635.6061878730543,0.3,period,period,1,1.5038119630189613,27,1
636.0261076750467,637.1933911560336,0.3,period,period,1,1.4924967680126429,28,1
637.559889108059,638.8733912030002,0.3,period,period,1,1.6467543130274862,29,1
639.2605413539568,640.4928168329643,0.1,comma,comma,1,1.5740250239614395,30,1
640.8708839670289,642.1064926469699,0.1,comma,comma,1,1.5838726439978927,31,1
642.4920092580141,643.5391944580479,-0.1,x,x,1,1.5673754960298538,32,1
644.0915674360003,645.2726556520211,-0.3,z,z,1,1.5207045110873878,33,1
645.6562858630205,646.9931832510047,-0.3,z,z,1,1.7009004460414872,34,1
647.3886567970039,648.6600993360626,-0.3,z,z,1,1.6324541789945215,35,1
957.580143277999,958.9227200669702,-0.3,z,z,1,1.7328150529647246,0,2
959.355919767986,960.4218208580278,0.1,comma,comma,1,1.4710608680034056,1,2
960.8661986839724,961.9687952960376,-0.1,x,x,1,1.4636878239689397,2,2
962.3665527140256,963.5559179940028,-0.3,z,z,1,1.515243728994392,3,2
963.9211508720182,965.0558922620257,0.1,comma,comma,1,1.4706740590045229,4,2
965.4354241000256,967.0227173239691,0.3,period,period,1,1.968253521015868,5,2
967.454967453028,968.755274101044,-0.3,z,x,0,1.624522267957218,6,2
969.1215030259918,None,-0.1,x,z,0,0.0060652639949694,7,2
969.1617226339876,970.3390186950564,-0.1,x,x,1,1.562722885981202,8,2
970.7658429030562,972.1346460359637,0.3,period,period,1,1.669525478966534,9,2
972.4673370940144,973.80217270297,0.3,period,period,1,1.689059380092658,10,2
974.1983856910374,975.4019677139586,0.3,period,period,1,1.5459167020162567,11,2
975.7878517670324,976.9686040800298,-0.1,x,x,1,1.670377947972156,12,2
977.4991919409948,978.8349877540022,-0.1,x,x,1,1.8208797110710293,13,2
979.3511761130068,980.6021370480303,0.1,comma,comma,1,1.6298666099319234,14,2
981.0187197070336,982.135144053027,-0.3,z,z,1,1.4561983500607312,15,2
982.5197783350012,983.7554064460564,0.3,period,period,1,1.5891956239938736,16,2
984.1552899980452,985.3887812179746,-0.3,z,z,1,1.545620876015164,17,2
985.7330461089732,986.9557466150727,0.3,period,period,1,1.5976327479584145,18,2
987.3667661780491,988.4887405730551,0.1,comma,comma,1,1.529898094944656,19,2
988.93328784802,990.1556145490613,0.1,comma,comma,1,1.5361516980919987,20,2
990.520106344018,991.8222147980705,0.3,period,period,1,1.6935388119891286,21,2
992.2526891049928,993.5555206270656,0.3,period,period,1,1.6097867279313505,22,2
993.8998039159924,994.9350034049712,-0.3,z,z,1,1.4136819730047137,23,2
995.3556261389748,996.5019942710642,0.3,period,period,1,1.4937503010733053,24,2
996.888515262981,998.2547080230433,-0.1,x,x,1,1.7247518330113962,25,2
998.655203856062,1000.0012642130023,-0.3,z,x,0,1.6950459750369191,26,2
1000.3882460839814,1001.5676434370689,-0.3,z,z,1,1.548867409932427,27,2
1001.9869224770227,1003.1212317009922,0.1,comma,comma,1,1.576128326007165,28,2
1003.5996109320548,1004.7346409320598,-0.1,x,x,1,1.55046716297511,29,2
1005.188796353992,1006.2887305290205,0.1,comma,comma,1,1.5223787790164351,30,2
1006.7531240299576,1007.9552358250367,-0.1,x,x,1,1.482743122964166,31,2
1008.2858686540276,1009.6681884080172,0.1,comma,x,0,1.769941290956922,32,2
1010.1002669930458,None,-0.1,x,comma,0,0.0075267560314387,33,2
1010.1380298190052,1011.3339702560334,0.1,comma,comma,1,1.5658271790016445,34,2
1011.7535164550644,1012.9884170540608,-0.3,z,z,1,1.5961269829422235,35,2
