timestamp,hr,br,posture,hr_confidence,hrv,is_hr_unreliable,is_br_unreliable,is_hrv_unreliable
1630411793426,79,17.0,-176,100,66,0,0,0
1630411794426,79,17.0,-176,100,66,0,0,0
1630411795426,78,17.0,-176,100,66,0,0,0
1630411796426,79,17.0,-176,100,66,0,0,0
1630411797426,78,18.0,-176,100,66,0,0,0
1630411798426,78,18.0,-176,100,66,0,0,0
1630411799426,80,18.0,-176,100,66,0,0,0
1630411800426,80,18.0,-176,100,66,0,0,0
1630411801426,80,18.0,-176,100,66,0,0,0
1630411802426,80,18.0,-176,100,66,0,0,0
1630411803426,78,19.0,-176,100,66,0,0,0
1630411804426,76,19.0,-177,100,66,0,0,0
1630411805426,76,19.0,-177,100,66,0,0,0
1630411806426,76,19.0,-176,100,66,0,0,0
1630411807426,78,19.0,-176,100,66,0,0,0
1630411808426,80,19.0,-176,100,66,0,0,0
1630411809426,80,19.0,-176,100,66,0,0,0
1630411810426,81,19.0,-176,100,66,0,0,0
1630411811426,80,19.0,-177,100,66,0,0,0
1630411812426,79,19.0,-176,100,66,0,0,0
1630411813426,77,19.0,-177,100,66,0,0,0
1630411814426,77,19.0,-176,100,66,0,0,0
1630411815426,77,19.0,-176,100,66,0,0,0
1630411816426,80,19.0,-176,100,66,0,0,0
1630411817426,81,20.0,-176,100,66,0,0,0
1630411818426,81,20.0,-177,100,66,0,0,0
1630411819426,82,20.0,-177,100,66,0,0,0
1630411820426,82,20.0,-176,100,66,0,0,0
1630411821426,81,20.0,-176,100,66,0,0,0
1630411822426,82,20.0,-176,100,66,0,0,0
1630411823426,83,20.0,-176,100,66,0,0,0
1630411824426,89,20.0,-176,100,66,0,0,0
1630411825426,90,20.0,-176,100,66,0,0,0
1630411826426,87,20.0,-176,100,66,0,0,0
1630411827426,84,20.0,-176,100,66,0,0,0
1630411828426,82,20.0,-176,100,66,0,0,0
1630411829426,80,20.0,-176,100,66,0,0,0
1630411830426,82,20.0,-176,100,65,0,0,0
1630411831426,81,21.0,-176,100,65,0,0,0
1630411832426,79,21.0,-176,100,65,0,0,0
1630411833426,80,21.0,-176,100,65,0,0,0
1630411834426,79,21.0,-176,100,64,0,0,0
1630411835426,79,21.0,-176,100,63,0,0,0
1630411836426,79,21.0,-176,100,63,0,0,0
1630411837426,77,21.0,-176,100,62,0,0,0
1630411838426,74,21.0,-176,100,62,0,0,0
1630411839426,72,21.0,-176,100,63,0,0,0
1630411840426,70,21.0,-176,100,63,0,0,0
1630411841426,69,21.0,-176,100,63,0,0,0
1630411842426,72,21.0,-176,100,64,0,0,0
1630411843426,71,21.0,-176,100,64,0,0,0
