timestamp,is_clench
1630411796721,1
1630411827152,1
1630411976624,1
1630412059512,1
1630412343563,1
1630412396648,1
1630412407748,1
1630412407966,1
1630412477488,1
1630412532466,1
1630412535007,1
1630412609594,1
1630412863788,1
1630412902461,1
1630412975333,1
