timestamp,TP9,AF7,AF8,TP10
1630501821654,0.035750925540924,-0.058671049773693,0.282821774482727,0.2639366388320923
1630501821748,0.035750925540924,-0.058671049773693,0.282821774482727,0.2639366388320923
1630501821857,0.035750925540924,-0.058671049773693,0.282821774482727,0.2639366388320923
1630501821966,0.035750925540924,-0.058671049773693,0.282821774482727,0.2639366388320923
1630501822022,0.035750925540924,-0.058671049773693,0.282821774482727,0.2639366388320923
1630501822116,0.035750925540924,-0.058671049773693,0.282821774482727,0.2639366388320923
1630501822256,0.035750925540924,-0.058671049773693,0.282821774482727,0.2639366388320923
1630501822350,0.035750925540924,-0.0317758545279502,0.282821774482727,0.2639366388320923
1630501822459,0.035750925540924,-0.0579792745411396,0.282821774482727,0.2639366388320923
1630501822553,0.035750925540924,-0.0898519158363342,0.2795019149780273,0.2639366388320923
1630501822631,0.035750925540924,-0.1161343231797218,0.2695195376873016,0.2639366388320923
1630501822709,0.035750925540924,-0.1302413642406463,0.2705320119857788,0.2639366388320923
1630501822897,0.035750925540924,-0.1278814077377319,0.2887468934059143,0.2639366388320923
1630501822959,0.035750925540924,-0.1113522946834564,0.326057881116867,0.2639366388320923
1630501823053,0.035750925540924,-0.0885962918400764,0.3673683404922485,0.2639366388320923
1630501823162,0.035750925540924,-0.0710871964693069,0.3945713639259338,0.2639366388320923
1630501823240,0.035750925540924,-0.065067708492279,0.4006103277206421,0.2639366388320923
1630501823350,0.035750925540924,-0.0699388161301612,0.3898672759532928,0.2639366388320923
1630501823491,0.035750925540924,-0.0813261345028877,0.3714230060577392,0.2639366388320923
1630501823600,0.035750925540924,-0.0994291678071022,0.3519077897071838,0.2639366388320923
1630501823694,0.035750925540924,-0.1225565746426582,0.3343691527843475,0.2639366388320923
1630501823756,0.035750925540924,-0.1456402242183685,0.3112794160842895,0.2639366388320923
1630501823865,0.035750925540924,-0.1576044410467147,0.3019304573535919,0.2639366388320923
1630501823943,0.035750925540924,-0.1536487191915512,0.2990214824676513,0.2639366388320923
