timestamp,battery_voltage,battery_level,device_temperature,bluetooth_link_quality,bluetooth_rssi,bluetooth_tx_power,worn_confidence,is_button_press,is_not_fitted_to_garment
1630501822427,4.043,73,26.4,254,0,12,00,0,0
1630501823427,4.043,73,26.4,254,0,12,00,0,0
1630501824427,4.043,73,26.4,254,0,12,00,0,0
1630501825427,4.043,73,26.4,254,0,12,00,0,0
1630501826427,4.043,73,26.4,254,0,12,00,0,0
1630501827427,4.043,73,26.4,254,0,12,00,0,0
1630501828427,4.043,73,26.4,254,0,12,00,0,0
1630501829427,4.043,73,26.4,254,0,12,00,0,0
1630501830427,4.043,73,26.4,254,0,12,00,0,0
1630501831427,4.043,73,26.4,254,0,12,00,0,0
1630501832427,4.043,73,26.4,254,0,12,00,0,0
1630501833427,4.043,73,26.4,254,0,12,00,0,0
1630501834427,4.043,73,26.4,254,0,12,00,0,0
1630501835427,4.043,73,26.6,254,4,12,00,0,0
1630501836427,4.043,73,26.6,254,0,12,00,0,0
1630501837427,4.043,73,26.6,190,0,12,00,0,0
1630501838427,4.043,73,26.6,254,0,12,00,0,0
1630501839427,4.043,73,26.6,254,0,12,00,0,0
1630501840427,4.043,73,26.6,254,0,12,00,0,0
1630501841427,4.043,73,26.6,254,0,12,00,0,0
1630501842427,4.043,73,26.6,254,0,12,00,0,0
1630501843427,4.043,73,26.6,254,0,12,00,0,0
1630501844427,4.043,73,26.6,254,0,12,00,0,0
1630501845427,4.043,73,26.7,254,0,12,00,0,0
1630501846427,4.043,73,26.7,254,0,12,00,0,0
1630501847427,4.043,73,26.7,254,0,12,00,0,0
1630501848427,4.043,73,26.7,254,0,12,00,0,0
1630501849427,4.043,73,26.7,254,0,12,00,0,0
1630501850427,4.043,73,26.7,254,0,12,00,0,0
1630501851427,4.043,73,26.7,254,0,12,00,0,0
1630501852427,4.043,73,26.7,254,0,12,00,0,0
1630501853427,4.043,73,26.7,254,0,12,00,0,0
1630501854427,4.043,73,26.7,95,0,12,00,0,0
1630501855427,4.043,73,26.7,254,0,12,00,0,0
1630501856427,4.043,73,26.7,254,-2,12,00,0,0
1630501857427,4.043,73,26.7,235,0,12,00,0,0
1630501858427,4.043,73,26.7,254,0,12,00,0,0
1630501859427,4.043,73,26.7,254,0,12,00,0,0
1630501860427,4.043,73,26.7,254,0,12,00,0,0
1630501861427,4.043,73,26.7,254,0,12,00,0,0
1630501862427,4.043,73,26.7,254,1,12,00,0,0
1630501863427,4.043,73,26.7,254,0,12,00,0,0
1630501864427,4.043,73,26.7,254,0,12,00,0,0
1630501865427,4.043,73,26.7,254,0,12,00,0,0
1630501866427,4.043,73,26.7,254,0,12,00,0,0
1630501867427,4.043,73,26.7,254,0,12,00,0,0
1630501868427,4.043,73,26.7,254,0,12,00,0,0
1630501869427,4.043,73,26.7,254,0,12,00,0,0
1630501870427,4.043,73,26.7,135,0,12,00,0,0
1630501871427,4.043,73,26.7,254,0,12,00,0,0
1630501872427,4.043,73,26.7,254,0,12,00,0,0
1630501873427,4.043,73,26.7,254,0,12,00,0,0
1630501874427,4.043,73,26.7,254,0,12,00,0,0
1630501875427,4.043,73,26.8,254,0,12,00,0,0
1630501876427,4.043,73,26.8,254,0,12,00,0,0
1630501877427,4.043,73,26.8,254,0,12,00,0,0
1630501878427,4.043,73,26.8,254,0,12,00,0,0
1630501879427,4.043,73,26.8,254,0,12,00,0,0
1630501880427,4.043,73,26.8,254,0,12,00,0,0
1630501881427,4.043,73,26.8,254,0,12,00,0,0
1630501882427,4.043,73,26.8,254,0,12,00,0,0
1630501883427,4.043,73,26.8,254,0,12,00,0,0
1630501884427,4.043,73,26.9,254,0,12,00,0,0
1630501885427,4.043,73,26.9,254,0,12,00,0,0
1630501886427,4.043,73,26.9,254,0,12,00,0,0
1630501887427,4.043,73,26.9,254,0,12,00,0,0
1630501888427,4.043,73,26.9,254,0,12,00,0,0
1630501889427,4.043,73,26.9,254,0,12,00,0,0
1630501890427,4.043,73,26.9,254,0,12,00,0,0
1630501891427,4.043,73,26.9,254,0,12,00,0,0
1630501892427,4.043,73,26.9,254,0,12,00,0,0
1630501893427,4.043,73,26.9,254,0,12,00,0,0
1630501894427,4.043,73,27.0,254,0,12,00,0,0
