timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1630501825758,3500,3117,-1,0
1630501835729,3000,3113,-1,0
1630501845756,3000,3113,-1,0
1630501855749,3000,3115,-1,0
1630501865748,3000,3115,-1,0
1630501875780,3000,3113,-1,0
1630501885764,3000,3115,-1,0
1630501895795,3000,3115,-1,0
1630501905768,2500,3077,-1,0
1630501915777,3000,3115,-1,0
1630501925798,3000,3115,-1,0
1630501935813,2500,3086,-1,0
1630501945813,3000,3115,-1,0
1630501955836,3000,3113,-1,0
1630501965821,3000,3104,-1,0
1630501975800,3000,3108,-1,0
1630501985840,3000,3113,-1,0
1630501995833,3000,3108,-1,0
1630502005867,3000,3110,-1,0
1630502015843,2500,3095,-1,0
1630502025859,3000,3113,-1,0
1630502035837,3500,3117,-1,0
1630502045855,3000,3113,-1,0
1630502055853,3000,3115,-1,0
1630502065899,3000,3108,-1,0
1630502075898,3000,3115,-1,0
1630502085880,3000,3113,-1,0
1630502095889,3000,3110,-1,0
1630502105920,3000,3113,-1,0
1630502115896,3000,3113,-1,0
1630502125931,3000,3113,-1,0
1630502135948,3000,3113,-1,0
1630502145899,3000,3113,-1,0
1630502155941,3000,3108,-1,0
1630502165925,2500,3091,-1,0
1630502175971,2500,3093,-1,0
1630502185915,3000,3113,-1,0
1630502195936,3000,3110,-1,0
1630502205961,3000,3113,-1,0
1630502215959,3000,3106,-1,0
1630502225984,3000,3110,-1,0
1630502235988,3000,3113,-1,0
1630502246010,3000,3108,-1,0
1630502255999,3000,3097,-1,0
1630502265978,2500,3095,-1,0
1630502276011,3000,3110,-1,0
1630502286019,3000,3110,-1,0
1630502296011,3000,3104,-1,0
1630502306039,3000,3110,-1,0
1630502316082,3000,3108,-1,0
1630502326028,3000,3113,-1,0
1630502336104,3000,3113,-1,0
1630502346045,3000,3102,-1,0
1630502356078,3000,3110,-1,0
1630502366079,3000,3106,-1,0
1630502376126,3000,3106,-1,0
1630502386089,3000,3108,-1,0
1630502396075,3000,3110,-1,0
1630502406088,3000,3106,-1,0
1630502416106,3000,3108,-1,0
1630502426109,3000,3106,-1,0
1630502436106,3000,3108,-1,0
1630502446124,3000,3106,-1,0
1630502456150,3000,3106,-1,0
1630502466131,3000,3108,-1,0
1630502476144,3000,3108,-1,0
1630502486159,3000,3104,-1,0
1630502496155,3000,3110,-1,0
1630502506165,3000,3108,-1,0
1630502516169,3000,3108,-1,0
1630502526203,3000,3104,-1,0
1630502536192,3000,3108,-1,0
1630502546212,3000,3108,-1,0
1630502556223,3000,3102,-1,0
1630502566183,3000,3106,-1,0
1630502576243,3000,3104,-1,0
1630502586255,2500,3093,-1,0
1630502596207,3000,3106,-1,0
1630502606253,3000,3106,-1,0
1630502616244,3000,3099,-1,0
1630502626273,3000,3106,-1,0
1630502636258,3000,3104,-1,0
1630502646266,3000,3099,-1,0
1630502656274,3000,3102,-1,0
1630502666268,3000,3108,-1,0
1630502676331,2500,3086,-1,0
1630502686296,3000,3104,-1,0
1630502696315,2500,3082,-1,0
1630502706299,2500,3091,-1,0
1630502716298,3000,3104,-1,0
1630502726300,3000,3104,-1,0
1630502736332,3000,3102,-1,0
1630502746332,2500,3093,-1,0
1630502756346,2500,3082,-1,0
1630502766335,3000,3097,-1,0
1630502776333,3000,3102,-1,0
1630502786340,3000,3102,-1,0
1630502796337,3000,3102,-1,0
1630502806390,2500,3088,-1,0
1630502816350,3000,3099,-1,0
