trialStartTime,trialEndTime,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
293.58366933395155,294.09227881697007,H,None,None,1,,0,0
296.0790912039811,296.5921169819776,F,None,None,1,,1,0
298.5785900679184,299.09216066089,H,m,m,1,0.568894858006388,2,0
301.09519662195817,301.5919987038942,X,None,None,1,,3,0
303.5783737049205,304.09202677593566,B,None,None,1,,4,0
306.09479660890065,306.5909974660026,X,m,m,1,0.4373122790129855,5,0
308.5945951839676,309.09194577590097,R,None,None,1,,6,0
311.0943797669606,311.59187437198125,K,None,None,1,,7,0
313.5952286439715,314.0918250209652,M,None,None,1,,8,0
316.096694188891,316.6122773939278,Q,None,None,1,,9,0
318.5940850879997,319.09181874990463,M,m,m,1,0.6815125920111313,10,0
321.09409224789124,321.59179705695715,X,None,None,1,,11,0
323.5912799219368,324.09176192595623,Q,None,None,1,,12,0
326.0939284119522,326.5917170268949,K,None,None,1,,13,0
328.5931086218916,329.09164252190385,R,None,None,1,,14,0
331.093780844938,331.5915774409659,H,None,None,1,,15,0
333.5938870799728,334.09163850091863,R,m,m,1,0.810394554049708,16,0
336.09437469788827,336.5915945239831,F,None,None,1,,17,0
338.59389777400065,339.0915171029046,M,None,None,1,,18,0
341.0936971089104,341.59147807897534,B,None,None,1,,19,0
677.0758894128958,677.5871017288882,K,None,None,1,,0,1
679.5893750829855,680.0870961389737,M,None,None,1,,1,1
682.0891567060025,682.5869055179646,H,None,None,1,,2,1
684.5889373529935,685.0870187429246,F,None,None,1,,3,1
687.0897795238998,687.5869330449495,H,m,None,0,,4,1
689.5890380219789,690.086770310998,R,None,None,1,,5,1
692.0890163929434,692.5868143249536,X,None,None,1,,6,1
694.589021769003,695.0868725479813,R,m,m,1,0.7693712509935722,7,1
697.088182664942,697.5868661339628,B,None,None,1,,8,1
699.5888859879924,700.0866824169643,K,None,None,1,,9,1
702.0896708649816,702.5866832269821,Q,None,None,1,,10,1
704.5893175438978,705.0866436829092,K,m,m,1,0.4374667830998078,11,1
707.0867088459199,707.585734091932,F,None,None,1,,12,1
709.5856171878986,710.0853895589244,B,None,None,1,,13,1
712.0866599249421,712.5860328929266,H,None,None,1,,14,1
714.5877261999995,715.0865084209945,B,m,m,1,0.9481067759916186,15,1
717.0861179569038,717.5864694649354,R,None,None,1,,16,1
719.588442201959,720.0856880209176,Q,None,None,1,,17,1
722.0870688139694,722.5853962620022,M,None,None,1,,18,1
724.5852257569786,725.0852393748937,X,None,None,1,,19,1
979.1807564849732,979.6867727559292,B,None,None,1,,0,2
981.6711345849326,982.186696368968,H,None,None,1,,1,2
984.1862135799602,984.6994976979912,K,None,None,1,,2,2
986.6856260299684,987.1995712029748,F,None,None,1,,3,2
989.185932385968,989.6994755149352,X,None,None,1,,4,2
991.6695147609572,992.1660453149816,F,m,m,1,0.4329365200828761,5,2
994.167089230963,994.6661011249524,Q,None,None,1,,6,2
996.6689193889032,997.1659117069794,R,None,None,1,,7,2
999.1681357249618,999.6660462929868,Q,m,m,1,0.7890897879842669,8,2
1001.669402194908,1002.165926690912,M,None,None,1,,9,2
1004.1681393049656,1004.665962697938,K,None,None,1,,10,2
1006.6689148459118,1007.165966143948,R,None,None,1,,11,2
1009.1688144309446,1009.6659643569728,K,m,m,1,0.4055866650305688,12,2
1011.6655268649338,1012.1650297759334,B,None,None,1,,13,2
1014.1654714319156,1014.6650880659,M,None,None,1,,14,2
1016.6678192049732,1017.16570365394,B,m,m,1,0.5875828949501738,15,2
1019.1651608869432,1019.665271256934,Q,None,None,1,,16,2
1021.6683413179126,1022.1656250159722,F,None,None,1,,17,2
1024.1659817619948,1024.665654572891,H,None,None,1,,18,2
1026.6684230859391,1027.1656311769038,X,None,None,1,,19,2
