timestamp,hr,br,posture,hr_confidence,hrv,is_hr_unreliable,is_br_unreliable,is_hrv_unreliable
1630501822427,98,27.0,-170,100,34.0,0,0,0
1630501823427,97,27.0,-170,100,34.0,0,0,0
1630501824427,96,27.0,-170,100,34.0,0,0,0
1630501825427,95,26.0,-171,100,34.0,0,0,0
1630501826427,95,26.0,-171,100,34.0,0,0,0
1630501827427,95,26.0,-171,100,35.0,0,0,0
1630501828427,95,26.0,-171,100,35.0,0,0,0
1630501829427,94,26.0,-171,100,35.0,0,0,0
1630501830427,94,26.0,-171,100,35.0,0,0,0
1630501831427,94,25.0,-171,100,35.0,0,0,0
1630501832427,93,25.0,-171,100,35.0,0,0,0
1630501833427,93,25.0,-172,100,35.0,0,0,0
1630501834427,94,25.0,-172,100,35.0,0,0,0
1630501835427,95,24.0,-170,100,35.0,0,0,0
1630501836427,99,24.0,-161,100,35.0,0,0,0
1630501837427,101,24.0,-169,100,35.0,0,0,0
1630501838427,102,24.0,-170,100,35.0,0,0,0
1630501839427,102,24.0,-172,100,35.0,0,0,0
1630501840427,99,24.0,-172,100,35.0,0,0,0
1630501841427,98,24.0,-173,100,35.0,0,0,0
1630501842427,97,24.0,-173,100,35.0,0,0,0
1630501843427,97,24.0,-173,100,35.0,0,0,0
1630501844427,97,24.0,-173,100,35.0,0,0,0
1630501845427,97,24.0,-173,100,35.0,0,0,0
1630501846427,98,24.0,-173,100,34.0,0,0,0
1630501847427,99,24.0,-173,100,34.0,0,0,0
1630501848427,100,24.0,-173,100,34.0,0,0,0
1630501849427,100,24.0,-173,100,34.0,0,0,0
1630501850427,100,24.0,-173,100,34.0,0,0,0
1630501851427,99,23.0,-173,100,33.0,0,0,0
1630501852427,98,23.0,-173,100,33.0,0,0,0
1630501853427,98,23.0,-173,100,33.0,0,0,0
1630501854427,99,23.0,-173,100,32.0,0,0,0
1630501855427,99,24.0,-173,100,32.0,0,0,0
1630501856427,97,24.0,-173,100,32.0,0,0,0
1630501857427,95,24.0,-172,100,32.0,0,0,0
1630501858427,90,24.0,-173,100,33.0,0,0,0
1630501859427,88,24.0,-173,100,33.0,0,0,0
1630501860427,87,24.0,-173,100,34.0,0,0,0
1630501861427,88,25.0,-173,100,34.0,0,0,0
1630501862427,89,25.0,-173,100,34.0,0,0,0
1630501863427,90,25.0,-173,100,34.0,0,0,0
1630501864427,91,25.0,-173,100,34.0,0,0,0
1630501865427,92,25.0,-173,100,34.0,0,0,0
1630501866427,92,25.0,-172,100,35.0,0,0,0
1630501867427,91,25.0,-172,100,35.0,0,0,0
1630501868427,91,25.0,-173,100,35.0,0,0,0
1630501869427,91,25.0,-173,100,35.0,0,0,0
1630501870427,90,25.0,-172,100,36.0,0,0,0
1630501871427,90,25.0,-173,100,36.0,0,0,0
1630501872427,89,25.0,-173,100,36.0,0,0,0
1630501873427,90,25.0,-173,100,36.0,0,0,0
1630501874427,92,25.0,-175,100,36.0,0,0,0
1630501875427,93,25.0,-175,100,36.0,0,0,0
1630501876427,91,25.0,-173,100,37.0,0,0,0
1630501877427,89,24.0,-175,100,37.0,0,0,0
1630501878427,87,24.0,-175,100,38.0,0,0,0
1630501879427,85,24.0,-173,100,38.0,0,0,0
1630501880427,84,24.0,-175,100,39.0,0,0,0
1630501881427,85,25.0,-173,100,40.0,0,0,0
1630501882427,86,25.0,-173,100,40.0,0,0,0
1630501883427,86,25.0,-175,100,40.0,0,0,0
1630501884427,87,25.0,-173,100,40.0,0,0,0
1630501885427,88,25.0,-173,100,41.0,0,0,0
