trialStartTime,stimulusStartTime,stimulusCoords,correctResponse,participantResponse,isCorrectResponse,responseTime,thisBlockTrialNumber,measurementBlock
225.9817199909594,227.22883080202155,-0.3,z,z,1,1.5900894859805703,0,0
227.6128292910289,228.72881760599557,-0.1,x,x,1,1.5208571809343994,1,0
229.18272535898723,230.21495866100304,-0.1,x,x,1,1.3679339579539374,2,0
230.59112537803597,231.78235912998207,-0.3,z,z,1,1.4474228279432282,3,0
232.0779684589943,233.18171110597905,0.3,period,period,1,1.4874959669541568,4,0
233.61364747805052,234.69440502300858,0.1,comma,comma,1,1.4491773600457236,5,0
235.11570895195476,236.22828206396662,0.1,comma,comma,1,1.4796845628879964,6,0
236.6489144910593,237.92777085106354,-0.3,z,z,1,1.5454204540001228,7,0
238.2253156710649,239.32861256797332,0.1,comma,comma,1,1.483934679068625,8,0
239.74725140701048,240.81557206704747,0.1,comma,comma,1,1.4209337399806827,9,0
241.21571849496104,242.32772297295742,-0.3,z,z,1,1.4194675460457802,10,0
242.67814891797025,243.82871509401593,-0.1,x,x,1,1.4198427639203146,11,0
244.14711654302664,245.21549815300386,-0.1,x,x,1,1.4048141309758648,12,0
245.5918211489916,246.76178919395898,0.1,comma,period,0,1.4920500729931518,13,0
247.1246544150636,None,-0.3,z,comma,0,0.0753174939891323,14,0
247.24707797903105,248.34882023895625,0.3,period,period,1,1.4957643609959632,15,0
248.7802806639811,250.02858761395328,0.3,period,period,1,1.6054613180458546,16,0
250.42738077999093,251.68207754695322,0.3,period,period,1,1.6063502110773695,17,0
252.0765989520587,253.21534403401893,0.3,period,period,1,1.4610496209934354,18,0
253.57855238195043,254.68209141795523,-0.3,z,z,1,1.4609918399946764,19,0
255.0811503949808,256.46132653497625,-0.1,x,x,1,1.7353905350901186,20,0
256.8613528449787,258.01538474299014,-0.1,x,x,1,1.4871606890810654,21,0
258.3808720969828,259.76156596804503,-0.3,z,z,1,1.7024840170051905,22,0
260.1283884419827,261.2281489269808,0.1,comma,comma,1,1.495012769009918,23,0
261.658815901028,262.7605529179564,-0.3,z,z,1,1.4384438610868528,24,0
263.1469980060356,264.39513017598074,0.3,period,period,1,1.6220962799852714,25,0
264.8149379340466,265.86155830603093,0.1,comma,comma,1,1.4052804380189627,26,0
266.2628313850146,267.34852667397354,0.3,period,period,1,1.4512370999436826,27,0
267.7466148340609,268.8361448630458,0.1,comma,comma,1,1.4032618959899992,28,0
269.1931629140163,270.61353697406594,-0.1,x,comma,0,1.86187942896504,29,0
271.09204811800737,None,0.3,period,x,0,0.0766539089381694,30,0
271.2074422070291,272.48037089500576,-0.1,x,x,1,1.616303039016202,31,0
272.8559251310071,274.1475412970176,-0.1,x,x,1,1.5977311419555915,32,0
274.4922128779581,275.7273594449507,0.1,comma,comma,1,1.713307288940996,33,0
276.24190410703886,277.41523317503743,-0.3,z,z,1,1.5268463869579136,34,0
277.8089031360578,278.82799774000887,0.3,period,period,1,1.4425342309987172,35,0
621.2653942659963,622.4567602890311,-0.3,z,z,1,1.4814470699056983,0,1
622.7879965320462,624.1435935259797,0.1,comma,comma,1,1.7598300899844617,1,1
624.5872314929729,625.8223002139712,-0.1,x,x,1,1.6734692900208756,2,1
626.3046995530603,627.4548875020118,0.1,comma,comma,1,1.5589387050131336,3,1
627.903959422023,629.0418473290047,-0.3,z,z,1,1.4235789210069925,4,1
629.3700449690223,630.5890538350213,0.1,comma,comma,1,1.7165709929540751,5,1
631.1164077289868,632.2433672440238,0.3,period,period,1,1.5289956269552931,6,1
632.6859431250487,633.9769031880423,-0.1,x,x,1,1.6184292039833963,7,1
634.3415840680245,635.5755444320384,-0.1,x,comma,0,1.57570658007171,8,1
635.9524097930407,None,0.3,period,x,0,0.0648567030439153,9,1
636.0544959480176,637.4769383920357,0.3,period,period,1,1.7996776649961248,10,1
637.8872859650292,639.1891156439669,0.1,comma,comma,1,1.7438306639669463,11,1
639.6723427959951,640.755767403054,0.3,period,period,1,1.5176844910020009,12,1
641.2417548310477,642.6087574770208,-0.1,x,x,1,1.6702846459811551,13,1
642.944244505954,644.1769011790166,-0.3,z,z,1,1.553813670994714,14,1
644.5361483199522,645.6893519490259,0.3,period,period,1,1.5397809649584815,15,1
646.105023290962,647.2436294750078,0.3,period,period,1,1.525804922101088,16,1
647.6704659659881,648.7554758669576,-0.3,z,z,1,1.4262511149281636,17,1
649.1384911800269,650.2425027120626,-0.1,x,x,1,1.3922760169953108,18,1
650.5718660530401,651.6897949239938,-0.1,x,x,1,1.451701943995431,19,1
652.076427699998,653.2093761470169,0.1,comma,comma,1,1.5691002040402964,20,1
653.68532434199,654.8095017659944,0.1,comma,comma,1,1.5241779870120808,21,1
655.2407504629809,656.3228492659982,-0.1,x,x,1,1.4767018030397594,22,1
656.753213688964,658.1891566020204,-0.1,x,x,1,1.819190526031889,23,1
658.6073159920052,659.6554822030012,-0.3,z,z,1,1.4349973250646144,24,1
660.085306021967,661.509960727999,0.1,comma,comma,1,1.9348330659559,25,1
662.0507594710216,663.1764789620647,-0.3,z,z,1,1.5553659300785512,26,1
663.6396538129775,664.8563284190604,-0.3,z,z,1,1.5413896419340745,27,1
665.22033581906,666.3885772230569,0.1,comma,comma,1,1.6575919160386547,28,1
666.920398356975,668.3895898299525,0.3,period,period,1,1.8845602159854025,29,1
668.8390867180424,670.0885203820653,-0.1,x,x,1,1.5657145610312,30,1
670.4412617670605,671.8431359829847,-0.3,z,z,1,1.6845383089967072,31,1
672.1707502589561,673.3895625279984,0.3,period,period,1,1.5809738110983744,32,1
673.7862888609525,675.1096811370226,0.3,period,period,1,1.6962548029841855,33,1
675.520306727034,676.556066552992,0.1,comma,x,0,1.408203138038516,34,1
676.9738018029602,678.0894426939776,-0.3,z,z,1,1.4766967630712315,35,1
1036.726916729007,1038.0549094000598,-0.1,x,x,1,1.6950642979936674,0,2
1038.4716411719564,1039.6213278369978,0.1,comma,comma,1,1.6152176239993423,1,2
1040.121491463971,1041.2214472240303,-0.1,x,x,1,1.4144762139767408,2,2
1041.5845621710178,1042.8339023670414,-0.3,z,z,1,1.5233464050106704,3,2
1043.153442546958,1044.4545964059653,-0.1,x,x,1,1.6553696970222518,4,2
1044.852992473985,1046.0677232500166,-0.3,z,z,1,1.4325564190512523,5,2
1046.3208774320085,1047.5880611160537,0.1,comma,comma,1,1.672697227098979,6,2
1048.0318910119822,1049.2873656849843,0.3,period,period,1,1.5986525310436264,7,2
1049.6651659660274,1050.9334755700547,0.1,comma,comma,1,1.6452120449393988,8,2
1051.3543151660124,1052.7881042109802,0.1,comma,comma,1,1.7761754929088056,9,2
1053.1649518790657,1054.3881221420597,0.1,comma,comma,1,1.5632205250440163,10,2
