timestamp,battery_level_muse,battery_voltage_muse,adc_voltage_muse,temperature_muse
1629800382206,5500,3194,-1,0
1629800392236,5500,3192,-1,0
1629800402211,5500,3194,-1,0
1629800412242,5500,3192,-1,0
1629800422230,5500,3194,-1,0
1629800432264,5500,3194,-1,0
1629800442296,5500,3192,-1,0
1629800452353,5500,3192,-1,0
1629800462256,5500,3192,-1,0
1629800472251,5500,3194,-1,0
1629800482312,5500,3192,-1,0
1629800492288,5000,3179,-1,0
1629800502295,5500,3196,-1,0
1629800512272,5000,3168,-1,0
1629800522282,5500,3192,-1,0
1629800532311,5500,3192,-1,0
1629800542331,5500,3190,-1,0
1629800552310,5500,3190,-1,0
1629800562378,5500,3190,-1,0
1629800572310,5500,3192,-1,0
1629800582355,4500,3154,-1,0
1629800592341,5000,3183,-1,0
1629800602337,5000,3168,-1,0
1629800612327,5500,3187,-1,0
1629800622402,5500,3190,-1,0
1629800632378,4000,3141,-1,0
1629800642369,5500,3190,-1,0
1629800652396,5500,3190,-1,0
1629800662375,5500,3190,-1,0
1629800672396,4500,3163,-1,0
1629800682376,5500,3187,-1,0
1629800692387,5500,3190,-1,0
1629800702439,5500,3194,-1,0
1629800712458,5000,3183,-1,0
1629800722405,5500,3187,-1,0
1629800732438,5500,3187,-1,0
1629800742414,5500,3190,-1,0
1629800752428,5500,3190,-1,0
1629800762452,5000,3185,-1,0
1629800772434,5000,3170,-1,0
1629800782498,5000,3181,-1,0
1629800792469,5500,3190,-1,0
1629800802457,5000,3179,-1,0
1629800812492,5500,3187,-1,0
1629800822468,5500,3187,-1,0
1629800855890,5500,3187,-1,0
1629800865874,5500,3187,-1,0
1629800875874,5000,3183,-1,0
1629800885883,5500,3187,-1,0
1629800895887,5000,3185,-1,0
1629800905928,5000,3185,-1,0
1629800915913,5000,3183,-1,0
1629800925917,4500,3157,-1,0
1629800935920,5000,3185,-1,0
1629800945915,5000,3183,-1,0
1629800955960,5000,3185,-1,0
1629800965961,5000,3183,-1,0
1629800975973,5000,3183,-1,0
1629800985932,5000,3183,-1,0
1629800995971,5000,3183,-1,0
1629801005995,5000,3179,-1,0
1629801015965,5000,3183,-1,0
1629801025981,5000,3174,-1,0
1629801036024,5000,3183,-1,0
1629801045983,5000,3181,-1,0
1629801056009,5000,3185,-1,0
1629801065986,5000,3183,-1,0
1629801075993,5000,3181,-1,0
1629801086009,5000,3179,-1,0
1629801095992,5000,3179,-1,0
1629801106034,5000,3170,-1,0
1629801116056,5000,3183,-1,0
1629801126015,5000,3183,-1,0
1629801136040,5000,3176,-1,0
1629801146071,5000,3179,-1,0
1629801156063,5000,3179,-1,0
1629801166049,5000,3179,-1,0
1629801176108,5000,3181,-1,0
1629801186083,5000,3181,-1,0
1629801196070,5000,3181,-1,0
1629801206112,5000,3165,-1,0
1629801216134,5000,3179,-1,0
1629801226067,5000,3179,-1,0
1629801236135,5000,3181,-1,0
1629801246129,5000,3179,-1,0
1629801256143,5000,3179,-1,0
1629801266166,5000,3181,-1,0
1629801276147,5000,3179,-1,0
1629801286156,5000,3179,-1,0
1629801296154,5000,3179,-1,0
1629801306160,5000,3179,-1,0
1629801316158,5000,3176,-1,0
1629801326120,5000,3176,-1,0
1629801336154,5000,3179,-1,0
1629801346153,4000,3143,-1,0
1629801356205,4500,3159,-1,0
1629801366198,5000,3174,-1,0
1629801376199,4500,3157,-1,0
1629801386215,5000,3174,-1,0
1629801396231,5000,3176,-1,0
1629801406226,5000,3179,-1,0
1629801416210,5000,3176,-1,0
1629801486722,5000,3176,-1,0
1629801496696,5000,3176,-1,0
1629801506677,5000,3176,-1,0
