timestamp,hr,br,posture,hr_confidence,hrv,is_hr_unreliable,is_br_unreliable,is_hrv_unreliable
1630937420446,71,22.0,-179,100,71,0,0,0
1630937421446,70,22.0,-179,100,72,0,0,0
1630937422446,71,22.0,-179,100,71,0,0,0
1630937423446,70,22.0,-179,100,72,0,0,0
1630937424446,72,22.0,180,100,71,0,0,0
1630937425446,74,22.0,180,100,71,0,0,0
1630937426446,74,21.0,180,100,71,0,0,0
1630937427446,73,21.0,180,100,71,0,0,0
1630937428446,74,21.0,180,100,71,0,0,0
1630937429446,73,21.0,180,100,71,0,0,0
1630937430446,73,22.0,-165,100,71,0,0,0
1630937431446,75,22.0,-165,100,71,0,0,0
1630937432446,72,23.0,180,100,72,0,0,0
1630937433446,68,23.0,180,100,72,0,0,0
1630937434446,65,23.0,-165,100,72,0,0,0
1630937435446,64,23.0,180,100,73,0,0,0
1630937436446,63,24.0,180,100,73,0,0,0
1630937437446,62,24.0,180,100,74,0,0,0
1630937438446,62,24.0,180,100,74,0,0,0
1630937439446,63,24.0,180,100,74,0,0,0
1630937440446,62,24.0,180,100,74,0,0,0
1630937441446,62,24.0,180,100,75,0,0,0
1630937442446,63,24.0,180,100,75,0,0,0
1630937443446,63,24.0,180,100,75,0,0,0
1630937444446,63,24.0,180,100,75,0,0,0
1630937445446,63,24.0,180,100,76,0,0,0
1630937446446,63,23.0,180,100,76,0,0,0
1630937447446,61,23.0,180,100,77,0,0,0
1630937448446,60,23.0,180,100,77,0,0,0
1630937449446,63,23.0,180,100,78,0,0,0
1630937450446,64,22.0,180,100,78,0,0,0
1630937451446,64,22.0,180,100,78,0,0,0
1630937452446,66,22.0,180,100,78,0,0,0
1630937453446,64,22.0,180,100,78,0,0,0
1630937454446,60,21.0,180,100,79,0,0,0
1630937455446,59,21.0,180,100,80,0,0,0
1630937456446,61,21.0,180,100,81,0,0,0
1630937457446,60,21.0,180,100,82,0,0,0
1630937458446,61,20.0,180,100,82,0,0,0
1630937459446,64,20.0,180,100,82,0,0,0
1630937460446,63,20.0,180,100,82,0,0,0
1630937461446,63,20.0,-165,100,82,0,0,0
1630937462446,63,20.0,-165,100,82,0,0,0
1630937463446,62,20.0,180,100,83,0,0,0
1630937464446,62,20.0,180,100,83,0,0,0
1630937465446,62,20.0,180,100,83,0,0,0
1630937466446,62,20.0,180,100,84,0,0,0
1630937467446,61,20.0,180,100,84,0,0,0
1630937468446,60,20.0,-165,100,84,0,0,0
1630937469446,59,20.0,180,100,85,0,0,0
1630937470446,59,20.0,180,100,86,0,0,0
1630937471446,60,20.0,-165,100,86,0,0,0
1630937472446,60,20.0,180,100,87,0,0,0
1630937473446,59,20.0,180,100,87,0,0,0
1630937474446,60,19.0,-165,100,88,0,0,0
1630937475446,60,19.0,180,100,88,0,0,0
1630937476446,60,19.0,-165,100,88,0,0,0
1630937477446,62,19.0,-165,100,88,0,0,0
1630937478446,63,19.0,-165,100,88,0,0,0
1630937479446,61,19.0,180,100,89,0,0,0
1630937480446,62,19.0,-165,100,89,0,0,0
1630937481446,63,19.0,-165,100,89,0,0,0
1630937482446,63,19.0,180,100,89,0,0,0
1630937483446,62,19.0,180,100,89,0,0,0
1630937484446,63,19.0,-165,100,89,0,0,0
