trialStartTime,trialNumber,repNumber,stimulusStartTime,stimulusQuadrant,stimulus,correctResponse,participantResponse,isCorrectResponse,responseTime
827.763025311986,0,0,827.9021238780115,1,K8,c,c,1,1.5497920119669288
829.4734042910859,1,0,829.6059988948982,2,A4,m,m,1,1.0187929200474173
830.6551707240287,2,0,830.790448024869,3,I2,c,c,1,1.0103244839701802
831.8231078740209,3,0,831.9562565248925,4,A4,c,c,1,0.5264749589841813
832.5079640490003,4,1,832.6419200450182,1,U9,m,m,1,0.8927671709097922
833.5565701930318,5,1,833.6899543930776,2,R9,c,c,1,0.6228060198482126
834.33926724107,6,1,834.4734936389141,3,K5,m,m,1,0.9111512778326868
835.4063576480839,7,1,835.5403498709202,4,G2,c,c,1,0.5813508378341794
836.1387536339462,8,2,836.2739255980123,1,K9,c,c,1,0.951644137967378
837.2563622049056,9,2,837.389861817006,2,R2,c,c,1,0.8686294371727854
838.289930542931,10,2,838.4240493730176,3,G9,m,m,1,0.8634763401933014
839.3059937390499,11,2,839.440470952075,4,A7,m,m,1,0.5229620558675379
839.9897096150089,12,3,840.1338831090834,1,R3,c,c,1,0.7394947910215706
840.9056135448627,13,3,841.0404850218911,2,A3,m,m,1,0.5718326468486339
841.6385474889539,14,3,841.7732824948616,3,G9,m,m,1,0.7612600561697036
842.5589948010165,15,3,842.6896199309267,4,E4,c,c,1,0.5528072980232537
843.2704269329552,16,4,843.4047622450162,1,R5,c,c,1,0.8864871989935637
844.3241243390366,17,4,844.4556666940916,2,E8,m,m,1,1.1795155659783632
845.6561932459008,18,4,845.7895706288982,3,I4,c,c,1,0.8296170209068805
846.6423602038994,19,4,846.7744674559217,4,E3,m,m,1,0.5676765290554613
847.3719358409289,20,5,847.5029745500069,1,R2,c,c,1,0.850118565140292
848.3905990100466,21,5,848.5242423899472,2,G8,c,c,1,1.5368324650917202
850.0885281879455,22,5,850.2217119820416,3,I8,c,m,0,1.0303654270246625
851.2731834598817,23,5,851.4061638019048,4,M5,m,m,1,1.125721608987078
852.5573997430038,24,6,852.6881072488613,1,R5,c,c,1,0.9688882969785482
853.6894024189096,25,6,853.8213923929725,2,R3,c,c,1,0.444398398976773
854.2885343378875,26,6,854.4238390589599,3,A8,c,c,1,0.7450202810578048
855.1893693539314,27,6,855.3204840109684,4,I2,c,c,1,0.7932825570460409
856.1394137360621,28,7,856.2736700039823,1,A5,m,m,1,1.403255253098905
857.7054507879075,29,7,857.8389863579068,2,U4,m,m,1,0.5348257729783654
858.4079030910507,30,7,858.5394959379919,3,R2,c,c,1,0.7213463478256017
859.2888066428714,31,7,859.4244151550811,4,I9,m,m,1,0.5912417301442474
860.0394731180277,32,8,860.1724519899581,1,E8,m,m,1,0.9553248239681124
861.1559212019201,33,8,861.2897247748915,2,R9,c,c,1,0.6408011289313436
861.9573944460135,34,8,862.087680808967,3,U9,m,m,1,0.8139224390033633
862.9220362000633,35,8,863.056081160903,4,I7,m,m,1,0.723341953009367
863.8059506220743,36,9,863.9385810750537,1,K9,c,c,1,0.8358391888905317
864.8062579950783,37,9,864.9403460519388,2,I8,m,m,1,0.7979972769971937
865.7568097279873,38,9,865.8884999849834,3,I5,m,m,1,0.8658268118742853
866.7905778370332,39,9,866.9190956810489,4,G5,m,m,1,0.5992567669600248
867.5388966728933,40,10,867.6722340879496,1,R6,c,c,1,0.8689799041021615
868.5727336050477,41,10,868.7060773419216,2,E7,m,m,1,0.7199429990723729
869.4574624958914,42,10,869.5913625499234,3,U3,m,m,1,0.8698466990608722
870.4892689890694,43,10,870.6188558188733,4,K4,c,c,1,0.6313031888566911
871.2728732880205,44,11,871.4068605890498,1,G5,c,c,1,1.1012594900093973
872.5395910199732,45,11,872.6729917998891,2,K2,c,c,1,0.8341346518136561
873.540339364903,46,11,873.673012657091,3,M3,m,m,1,0.9889854409266264
874.6881861910224,47,11,874.8231982260477,4,G8,c,c,1,0.9288094679359348
875.7725534620695,48,12,875.9066385719925,1,U6,m,m,1,0.934212442021817
876.8723887510132,49,12,877.0058585780207,2,U9,m,m,1,0.4949977360665798
877.5224102688953,50,12,877.6545232809149,3,R7,m,m,1,0.7572665319312364
878.4411670989357,51,12,878.5742963650264,4,U3,m,m,1,0.5356022990308702
879.1396995119285,52,13,879.2721499879844,1,K2,c,c,1,0.7266812098678201
880.0220869639888,53,13,880.1548608238809,2,M7,c,c,1,1.089897635160014
881.2734756069258,54,13,881.4060565079562,3,G2,c,c,1,0.8416580718476325
882.2738458309323,55,13,882.4062272659503,4,E5,m,m,1,0.5723807120230049
883.0049601870123,56,14,883.1383112550247,1,U8,m,m,1,0.7922335020266473
883.9537001259159,57,14,884.0863416679204,2,A3,m,m,1,0.5032439820934087
884.6225532090757,58,14,884.7538083670661,3,U9,m,m,1,2.0286413298454136
886.804835870862,59,14,886.938003815012,4,R5,m,m,1,0.5174672619905323
887.4884588730056,60,15,887.6229436320718,1,I8,m,c,0,0.9074800959788264
888.5547709569801,61,15,888.6872406799812,2,U7,m,m,1,1.8940765890292823
890.6059784130193,62,15,890.7398450670298,3,K6,c,c,1,0.9204611890017986
891.6878864120226,63,15,891.8229730110615,4,R6,c,c,1,0.431266366969794
892.2896219580434,64,16,892.4235395130236,1,R2,c,c,1,0.597660481929779
893.0568873190787,65,16,893.1877570170909,2,R9,c,c,1,0.6324349250644445
893.8570907700341,66,16,893.9887400779407,3,M5,m,m,1,0.6464664661325514
894.6529918010347,67,16,894.78774578101,4,E9,m,m,1,0.5164095708169043
895.3213922008872,68,17,895.4541831950191,1,I4,m,c,0,0.8188280179165304
896.3042258529458,69,17,896.438264583936,2,E8,m,m,1,0.7718580288346857
897.2383742569946,70,17,897.3709293690044,3,K2,c,c,1,0.8210858330130577
898.2212457428686,71,17,898.3571226620115,4,K5,m,m,1,0.7217952969949692
899.1058779929299,72,18,899.2390161009971,1,R6,c,c,1,0.8229889718350023
900.0880813510157,73,18,900.2194790709764,2,G3,c,c,1,0.5273687988519669
900.7718571659644,74,18,900.9065937930718,3,R6,c,m,0,0.6162327500060201
901.5551163980272,75,18,901.6865332340822,4,K4,c,c,1,0.7633127230219543
